t,y1,y2
0.30850,109.5,-269.0
0.30875,78.6,-295.2
0.30900,47.3,-320.2
0.30925,15.8,-344.0
0.30950,-15.8,-366.5
0.30975,-47.3,-387.5
0.31000,-78.7,-407.1
0.31025,-109.8,-425.0
0.31050,-140.5,-441.3
0.31075,-170.6,-455.8
0.31100,-200.1,-468.6
0.31125,-228.9,-479.5
0.31150,-256.7,-488.5
0.31175,-283.6,-495.6
0.31200,-309.4,-500.8
0.31225,-333.9,-504.0
0.31250,-357.2,-505.2
0.31275,-379.1,-504.4
0.31300,-399.5,-501.6
0.31325,-418.3,-496.8
0.31350,-435.5,-490.1
0.31375,-451.0,-481.4
0.31400,-464.7,-470.8
0.31425,-476.6,-458.4
0.31450,-486.7,-444.1
0.31475,-494.8,-428.1
0.31500,-501.0,-410.3
0.31525,-505.1,-391.0
0.31550,-507.4,-370.0
0.31575,-507.6,-347.6
0.31600,-505.7,-323.8
0.31625,-501.9,-298.7
0.31650,-496.2,-272.4
0.31675,-488.4,-245.0
0.31700,-478.7,-216.6
0.31725,-467.1,-187.4
0.31750,-453.7,-157.4
0.31775,-438.5,-126.7
0.31800,-421.5,-95.5
0.31825,-402.8,-63.9
0.31850,-382.6,-32.0
0.31875,-360.8,-0.0
0.31900,-337.5,32.0
0.31925,-313.0,64.0
0.31950,-287.1,95.7
0.31975,-260.1,127.1
0.32000,-232.1,158.0
0.32025,-203.1,188.3
0.32050,-173.3,217.8
0.32075,-142.8,246.6
0.32100,-111.7,274.3
0.32125,-80.1,301.1
0.32150,-48.2,326.6
0.32175,-16.1,350.9
0.32200,16.1,373.8
0.32225,48.3,395.3
0.32250,80.3,415.2
0.32275,112.0,433.5
0.32300,143.3,450.1
0.32325,174.0,464.9
0.32350,204.1,477.9
0.32375,233.4,489.0
0.32400,261.8,498.2
0.32425,289.2,505.5
0.32450,315.5,510.7
0.32475,340.6,514.0
0.32500,364.3,515.2
0.32525,386.6,514.4
0.32550,407.4,511.5
0.32575,426.6,506.6
0.32600,444.1,499.8
0.32625,459.9,490.9
0.32650,473.9,480.1
0.32675,486.0,467.4
0.32700,496.2,452.8
0.32725,504.5,436.5
0.32750,510.8,418.4
0.32775,515.1,398.6
0.32800,517.3,377.3
0.32825,517.5,354.4
0.32850,515.7,330.2
0.32875,511.8,304.6
0.32900,505.9,277.7
0.32925,498.0,249.8
0.32950,488.1,220.9
0.32975,476.3,191.0
0.33000,462.6,160.4
0.33025,447.0,129.2
0.33050,429.7,97.3
0.33075,410.7,65.1
0.33100,390.0,32.6
0.33125,367.8,0.0
0.33150,344.1,-32.7
0.33175,319.0,-65.2
0.33200,292.7,-97.6
0.33225,265.2,-129.5
0.33250,236.6,-161.0
0.33275,207.0,-191.9
0.33300,176.6,-222.0
0.33325,145.5,-251.3
0.33350,113.8,-279.6
0.33375,81.7,-306.9
0.33400,49.2,-332.9
0.33425,16.4,-357.7
0.33450,-16.4,-381.0
0.33475,-49.2,-402.9
0.33500,-81.8,-423.2
0.33525,-114.1,-441.8
0.33550,-146.0,-458.7
0.33575,-177.4,-473.8
0.33600,-208.0,-487.0
0.33625,-237.9,-498.4
0.33650,-266.9,-507.8
0.33675,-294.8,-515.1
0.33700,-321.5,-520.5
0.33725,-347.1,-523.8
0.33750,-371.2,-525.0
0.33775,-394.0,-524.2
0.33800,-415.1,-521.2
0.33825,-434.7,-516.3
0.33850,-452.6,-509.3
0.33875,-468.6,-500.2
0.33900,-482.9,-489.2
0.33925,-495.2,-476.3
0.33950,-505.6,-461.4
0.33975,-514.1,-444.7
0.34000,-520.5,-426.3
0.34025,-524.8,-406.2
0.34050,-527.1,-384.4
0.34075,-527.3,-361.1
0.34100,-525.4,-336.4
0.34125,-521.4,-310.3
0.34150,-515.4,-283.0
0.34175,-507.3,-254.5
0.34200,-497.2,-225.0
0.34225,-485.2,-194.6
0.34250,-471.2,-163.4
0.34275,-455.4,-131.6
0.34300,-437.7,-99.2
0.34325,-418.4,-66.4
0.34350,-397.3,-33.3
0.34375,-374.7,-0.0
0.34400,-350.5,33.3
0.34425,-325.0,66.5
0.34450,-298.1,99.4
0.34475,-270.1,132.0
0.34500,-241.0,164.0
0.34525,-210.9,195.5
0.34550,-179.9,226.2
0.34575,-148.2,256.0
0.34600,-116.0,284.8
0.34625,-83.2,312.6
0.34650,-50.1,339.1
0.34675,-16.7,364.3
0.34700,16.7,388.1
0.34725,50.1,410.3
0.34750,83.3,431.0
0.34775,116.3,450.0
0.34800,148.7,467.2
0.34825,180.6,482.5
0.34850,211.9,496.0
0.34875,242.3,507.6
0.34900,271.8,517.1
0.34925,300.2,524.6
0.34950,327.4,530.0
0.34975,353.4,533.4
0.35000,378.0,534.6
0.35025,401.2,533.8
0.35050,422.7,530.8
0.35075,442.7,525.7
0.35100,460.8,518.6
0.35125,477.2,509.4
0.35150,491.7,498.2
0.35175,504.3,485.0
0.35200,514.9,469.8
0.35225,523.4,452.9
0.35250,529.9,434.1
0.35275,534.3,413.6
0.35300,536.7,391.4
0.35325,536.8,367.7
0.35350,534.9,342.5
0.35375,530.9,315.9
0.35400,524.7,288.1
0.35425,516.5,259.1
0.35450,506.3,229.1
0.35475,494.0,198.1
0.35500,479.8,166.4
0.35525,463.6,134.0
0.35550,445.6,101.0
0.35575,425.9,67.6
0.35600,404.5,33.9
0.35625,381.4,0.0
0.35650,356.8,-33.9
0.35675,330.8,-67.7
0.35700,303.5,-101.2
0.35725,275.0,-134.3
0.35750,245.3,-167.0
0.35775,214.7,-199.0
0.35800,183.2,-230.2
0.35825,150.9,-260.6
0.35850,118.0,-289.9
0.35875,84.7,-318.2
0.35900,51.0,-345.1
0.35925,17.0,-370.8
0.35950,-17.0,-395.0
0.35975,-51.0,-417.6
0.36000,-84.8,-438.7
0.36025,-118.3,-458.0
0.36050,-151.4,-475.5
0.36075,-183.9,-491.1
0.36100,-215.6,-504.8
0.36125,-246.6,-516.6
0.36150,-276.6,-526.3
0.36175,-305.5,-533.9
0.36200,-333.3,-539.4
0.36225,-359.7,-542.8
0.36250,-384.7,-544.1
0.36275,-408.3,-543.2
0.36300,-430.2,-540.2
0.36325,-450.5,-535.0
0.36350,-469.0,-527.7
0.36375,-485.6,-518.4
0.36400,-500.4,-506.9
0.36425,-513.2,-493.5
0.36450,-523.9,-478.1
0.36475,-532.6,-460.8
0.36500,-539.2,-441.7
0.36525,-543.7,-420.8
0.36550,-546.1,-398.3
0.36575,-546.3,-374.1
0.36600,-544.3,-348.5
0.36625,-540.2,-321.5
0.36650,-533.9,-293.1
0.36675,-525.5,-263.7
0.36700,-515.1,-233.1
0.36725,-502.6,-201.6
0.36750,-488.1,-169.3
0.36775,-471.7,-136.3
0.36800,-453.4,-102.7
0.36825,-433.3,-68.7
0.36850,-411.5,-34.4
0.36875,-388.0,-0.0
0.36900,-363.0,34.5
0.36925,-336.6,68.8
0.36950,-308.8,102.9
0.36975,-279.7,136.7
0.37000,-249.6,169.9
0.37025,-218.4,202.4
0.37050,-186.3,234.2
0.37075,-153.5,265.1
0.37100,-120.1,294.9
0.37125,-86.1,323.6
0.37150,-51.8,351.1
0.37175,-17.3,377.2
0.37200,17.3,401.8
0.37225,51.9,424.8
0.37250,86.3,446.2
0.37275,120.4,465.8
0.37300,154.0,483.7
0.37325,187.0,499.6
0.37350,219.3,513.5
0.37375,250.8,525.4
0.37400,281.3,535.3
0.37425,310.7,543.1
0.37450,339.0,548.7
0.37475,365.8,552.1
0.37500,391.3,553.4
0.37525,415.2,552.5
0.37550,437.6,549.4
0.37575,458.2,544.1
0.37600,477.0,536.7
0.37625,493.9,527.2
0.37650,508.9,515.6
0.37675,521.9,501.9
0.37700,532.8,486.2
0.37725,541.7,468.6
0.37750,548.4,449.2
0.37775,553.0,428.0
0.37800,555.3,405.0
0.37825,555.5,380.5
0.37850,553.5,354.4
0.37875,549.3,326.9
0.37900,542.9,298.1
0.37925,534.4,268.1
0.37950,523.8,237.0
0.37975,511.1,205.0
0.38000,496.4,172.1
0.38025,479.7,138.6
0.38050,461.0,104.5
0.38075,440.6,69.9
0.38100,418.4,35.0
0.38125,394.6,0.0
0.38150,369.1,-35.0
0.38175,342.2,-70.0
0.38200,313.9,-104.7
0.38225,284.4,-138.9
0.38250,253.7,-172.7
0.38275,222.0,-205.8
0.38300,189.4,-238.1
0.38325,156.1,-269.5
0.38350,122.1,-299.9
0.38375,87.6,-329.1
0.38400,52.7,-357.0
0.38425,17.6,-383.5
0.38450,-17.6,-408.5
0.38475,-52.8,-431.9
0.38500,-87.7,-453.6
0.38525,-122.4,-473.6
0.38550,-156.5,-491.7
0.38575,-190.1,-507.9
0.38600,-223.0,-522.0
0.38625,-255.0,-534.1
0.38650,-286.0,-544.2
0.38675,-315.9,-552.0
0.38700,-344.6,-557.8
0.38725,-371.9,-561.3
0.38750,-397.8,-562.5
0.38775,-422.1,-561.6
0.38800,-444.8,-558.5
0.38825,-465.7,-553.1
0.38850,-484.8,-545.6
0.38875,-502.0,-535.9
0.38900,-517.3,-524.1
0.38925,-530.5,-510.2
0.38950,-541.6,-494.2
0.38975,-550.6,-476.4
0.39000,-557.4,-456.6
0.39025,-562.0,-435.0
0.39050,-564.4,-411.7
0.39075,-564.6,-386.7
0.39100,-562.6,-360.2
0.39125,-558.3,-332.3
0.39150,-551.8,-303.0
0.39175,-543.2,-272.5
0.39200,-532.4,-240.9
0.39225,-519.4,-208.4
0.39250,-504.5,-175.0
0.39275,-487.5,-140.8
0.39300,-468.6,-106.2
0.39325,-447.8,-71.0
0.39350,-425.2,-35.6
0.39375,-401.0,-0.0
0.39400,-375.1,35.6
0.39425,-347.8,71.1
0.39450,-319.0,106.4
0.39475,-289.0,141.2
0.39500,-257.9,175.5
0.39525,-225.6,209.1
0.39550,-192.5,242.0
0.39575,-158.6,273.9
0.39600,-124.1,304.7
0.39625,-89.0,334.4
0.39650,-53.6,362.7
0.39675,-17.9,389.7
0.39700,17.9,415.1
0.39725,53.6,438.9
0.39750,89.1,460.9
0.39775,124.3,481.2
0.39800,159.1,499.6
0.39825,193.2,516.0
0.39850,226.6,530.4
0.39875,259.1,542.7
0.39900,290.6,552.9
0.39925,321.0,560.9
0.39950,350.1,566.7
0.39975,377.9,570.2
0.40000,404.1,571.5
0.40025,428.9,570.6
0.40050,451.9,567.4
0.40075,473.2,562.0
0.40100,492.6,554.3
0.40125,510.0,544.4
0.40150,525.5,532.4
0.40175,538.9,518.3
0.40200,550.2,502.1
0.40225,559.3,483.9
0.40250,566.3,463.8
0.40275,571.0,441.9
0.40300,573.4,418.2
0.40325,573.6,392.8
0.40350,571.5,365.9
0.40375,567.2,337.5
0.40400,560.6,307.8
0.40425,551.8,276.8
0.40450,540.8,244.7
0.40475,527.6,211.6
0.40500,512.4,177.7
0.40525,495.2,143.1
0.40550,476.0,107.8
0.40575,454.8,72.1
0.40600,431.9,36.2
0.40625,407.3,0.0
0.40650,381.0,-36.2
0.40675,353.2,-72.2
0.40700,324.1,-108.0
0.40725,293.6,-143.4
0.40750,261.9,-178.3
0.40775,229.2,-212.4
0.40800,195.5,-245.8
0.40825,161.1,-278.2
0.40850,126.0,-309.5
0.40875,90.4,-339.6
0.40900,54.4,-368.4
0.40925,18.2,-395.7
0.40950,-18.2,-421.6
0.40975,-54.4,-445.7
0.41000,-90.5,-468.1
0.41025,-126.3,-488.7
0.41050,-161.5,-507.4
0.41075,-196.2,-524.1
0.41100,-230.1,-538.7
0.41125,-263.1,-551.2
0.41150,-295.1,-561.5
0.41175,-325.9,-569.6
0.41200,-355.5,-575.5
0.41225,-383.7,-579.1
0.41250,-410.4,-580.4
0.41275,-435.5,-579.4
0.41300,-458.9,-576.2
0.41325,-480.5,-570.6
0.41350,-500.2,-562.9
0.41375,-517.9,-552.8
0.41400,-533.6,-540.6
0.41425,-547.3,-526.3
0.41450,-558.7,-509.8
0.41475,-568.0,-491.4
0.41500,-575.0,-471.0
0.41525,-579.8,-448.7
0.41550,-582.2,-424.6
0.41575,-582.4,-398.9
0.41600,-580.3,-371.5
0.41625,-575.9,-342.7
0.41650,-569.2,-312.5
0.41675,-560.2,-281.1
0.41700,-549.1,-248.5
0.41725,-535.7,-214.9
0.41750,-520.3,-180.4
0.41775,-502.8,-145.3
0.41800,-483.2,-109.5
0.41825,-461.8,-73.2
0.41850,-438.5,-36.7
0.41875,-413.5,-0.0
0.41900,-386.8,36.7
0.41925,-358.6,73.3
0.41950,-329.0,109.7
0.41975,-298.0,145.6
0.42000,-265.9,181.0
0.42025,-232.7,215.7
0.42050,-198.5,249.5
0.42075,-163.5,282.4
0.42100,-127.9,314.2
0.42125,-91.8,344.8
0.42150,-55.2,374.0
0.42175,-18.4,401.7
0.42200,18.4,427.9
0.42225,55.3,452.5
0.42250,91.9,475.2
0.42275,128.2,496.1
0.42300,164.0,515.0
0.42325,199.2,532.0
0.42350,233.6,546.8
0.42375,267.1,559.5
0.42400,299.5,570.0
0.42425,330.9,578.2
0.42450,360.9,584.1
0.42475,389.5,587.8
0.42500,416.6,589.1
0.42525,442.0,588.1
0.42550,465.8,584.8
0.42575,487.7,579.2
0.42600,507.7,571.3
0.42625,525.7,561.1
0.42650,541.6,548.7
0.42675,555.4,534.2
0.42700,567.1,517.5
0.42725,576.5,498.7
0.42750,583.6,478.0
0.42775,588.4,455.4
0.42800,590.9,431.0
0.42825,591.1,404.8
0.42850,588.9,377.1
0.42875,584.4,347.8
0.42900,577.6,317.2
0.42925,568.6,285.2
0.42950,557.2,252.2
0.42975,543.7,218.1
0.43000,528.0,183.1
0.43025,510.2,147.4
0.43050,490.4,111.1
0.43075,468.6,74.3
0.43100,445.0,37.3
0.43125,419.6,0.0
0.43150,392.6,-37.3
0.43175,363.9,-74.4
0.43200,333.9,-111.3
0.43225,302.4,-147.8
0.43250,269.8,-183.7
0.43275,236.1,-218.8
0.43300,201.4,-253.2
0.43325,166.0,-286.6
0.43350,129.8,-318.8
0.43375,93.1,-349.8
0.43400,56.0,-379.5
0.43425,18.7,-407.7
0.43450,-18.7,-434.2
0.43475,-56.1,-459.1
0.43500,-93.2,-482.2
0.43525,-130.1,-503.4
0.43550,-166.4,-522.6
0.43575,-202.1,-539.8
0.43600,-237.0,-554.8
0.43625,-271.0,-567.7
0.43650,-303.9,-578.3
0.43675,-335.7,-586.6
0.43700,-366.1,-592.7
0.43725,-395.2,-596.4
0.43750,-422.7,-597.7
0.43775,-448.5,-596.7
0.43800,-472.6,-593.4
0.43825,-494.8,-587.7
0.43850,-515.1,-579.6
0.43875,-533.3,-569.3
0.43900,-549.5,-556.7
0.43925,-563.5,-541.9
0.43950,-575.3,-525.0
0.43975,-584.8,-506.0
0.44000,-592.1,-485.0
0.44025,-597.0,-462.0
0.44050,-599.5,-437.2
0.44075,-599.7,-410.7
0.44100,-597.5,-382.5
0.44125,-592.9,-352.8
0.44150,-586.0,-321.7
0.44175,-576.8,-289.4
0.44200,-565.3,-255.8
0.44225,-551.5,-221.2
0.44250,-535.6,-185.8
0.44275,-517.6,-149.5
0.44300,-497.5,-112.7
0.44325,-475.4,-75.4
0.44350,-451.4,-37.8
0.44375,-425.7,-0.0
0.44400,-398.2,37.8
0.44425,-369.2,75.5
0.44450,-338.7,112.9
0.44475,-306.8,149.9
0.44500,-273.7,186.3
0.44525,-239.5,222.0
0.44550,-204.3,256.8
0.44575,-168.3,290.7
0.44600,-131.7,323.4
0.44625,-94.4,354.8
0.44650,-56.8,384.9
0.44675,-19.0,413.5
0.44700,19.0,440.4
0.44725,56.9,465.7
0.44750,94.6,489.1
0.44775,131.9,510.6
0.44800,168.8,530.1
0.44825,204.9,547.5
0.44850,240.4,562.7
0.44875,274.8,575.7
0.44900,308.2,586.5
0.44925,340.5,595.0
0.44950,371.3,601.1
0.44975,400.8,604.9
0.45000,428.7,606.2
0.45025,454.9,605.2
0.45050,479.3,601.8
0.45075,501.8,596.0
0.45100,522.4,587.8
0.45125,540.9,577.3
0.45150,557.3,564.6
0.45175,571.5,549.6
0.45200,583.4,532.4
0.45225,593.1,513.1
0.45250,600.4,491.8
0.45275,605.4,468.5
0.45300,607.9,443.4
0.45325,608.1,416.5
0.45350,605.9,387.9
0.45375,601.2,357.8
0.45400,594.2,326.3
0.45425,584.9,293.4
0.45450,573.2,259.4
0.45475,559.3,224.3
0.45500,543.1,188.4
0.45525,524.8,151.6
0.45550,504.4,114.3
0.45575,482.1,76.5
0.45600,457.8,38.3
0.45625,431.6,0.0
0.45650,403.8,-38.3
0.45675,374.3,-76.5
0.45700,343.4,-114.5
0.45725,311.1,-152.0
0.45750,277.5,-188.9
0.45775,242.8,-225.1
0.45800,207.2,-260.4
0.45825,170.7,-294.7
0.45850,133.5,-327.9
0.45875,95.8,-359.8
0.45900,57.6,-390.3
0.45925,19.2,-419.2
0.45950,-19.2,-446.6
0.45975,-57.7,-472.1
0.46000,-95.9,-495.9
0.46025,-133.7,-517.6
0.46050,-171.1,-537.4
0.46075,-207.8,-555.0
0.46100,-243.7,-570.5
0.46125,-278.6,-583.7
0.46150,-312.5,-594.6
0.46175,-345.2,-603.2
0.46200,-376.5,-609.4
0.46225,-406.3,-613.2
0.46250,-434.6,-614.6
0.46275,-461.1,-613.5
0.46300,-485.9,-610.1
0.46325,-508.7,-604.2
0.46350,-529.6,-595.9
0.46375,-548.3,-585.3
0.46400,-564.9,-572.3
0.46425,-579.3,-557.1
0.46450,-591.5,-539.7
0.46475,-601.2,-520.2
0.46500,-608.7,-498.5
0.46525,-613.7,-474.9
0.46550,-616.3,-449.5
0.46575,-616.4,-422.2
0.46600,-614.2,-393.2
0.46625,-609.5,-362.7
0.46650,-602.4,-330.7
0.46675,-592.9,-297.4
0.46700,-581.1,-262.9
0.46725,-566.9,-227.4
0.46750,-550.5,-190.9
0.46775,-532.0,-153.7
0.46800,-511.3,-115.8
0.46825,-488.6,-77.5
0.46850,-464.0,-38.8
0.46875,-437.5,-0.0
0.46900,-409.3,38.9
0.46925,-379.4,77.6
0.46950,-348.0,116.0
0.46975,-315.3,154.0
0.47000,-281.3,191.4
0.47025,-246.1,228.1
0.47050,-210.0,263.9
0.47075,-173.0,298.7
0.47100,-135.3,332.3
0.47125,-97.0,364.6
0.47150,-58.4,395.5
0.47175,-19.5,424.9
0.47200,19.5,452.6
0.47225,58.4,478.5
0.47250,97.2,502.6
0.47275,135.5,524.6
0.47300,173.4,544.6
0.47325,210.6,562.5
0.47350,247.0,578.2
0.47375,282.4,591.6
0.47400,316.7,602.6
0.47425,349.8,611.3
0.47450,381.5,617.6
0.47475,411.8,621.4
0.47500,440.4,622.8
0.47525,467.3,621.8
0.47550,492.4,618.2
0.47575,515.5,612.3
0.47600,536.7,603.9
0.47625,555.7,593.1
0.47650,572.5,580.0
0.47675,587.1,564.6
0.47700,599.4,546.9
0.47725,609.3,527.1
0.47750,616.8,505.2
0.47775,621.9,481.3
0.47800,624.5,455.5
0.47825,624.6,427.8
0.47850,622.3,398.5
0.47875,617.6,367.5
0.47900,610.4,335.1
0.47925,600.8,301.4
0.47950,588.8,266.4
0.47975,574.5,230.4
0.48000,557.9,193.5
0.48025,539.1,155.7
0.48050,518.1,117.4
0.48075,495.1,78.5
0.48100,470.1,39.4
0.48125,443.3,0.0
0.48150,414.7,-39.4
0.48175,384.4,-78.6
0.48200,352.7,-117.6
0.48225,319.5,-156.1
0.48250,285.0,-194.0
0.48275,249.4,-231.1
0.48300,212.7,-267.4
0.48325,175.3,-302.6
0.48350,137.1,-336.7
0.48375,98.3,-369.4
0.48400,59.2,-400.7
0.48425,19.8,-430.5
0.48450,-19.8,-458.5
0.48475,-59.2,-484.8
0.48500,-98.5,-509.2
0.48525,-137.3,-531.5
0.48550,-175.7,-551.8
0.48575,-213.3,-569.9
0.48600,-250.2,-585.8
0.48625,-286.1,-599.3
0.48650,-320.9,-610.5
0.48675,-354.4,-619.3
0.48700,-386.5,-625.7
0.48725,-417.2,-629.6
0.48750,-446.2,-631.0
0.48775,-473.4,-629.9
0.48800,-498.8,-626.3
0.48825,-522.3,-620.3
0.48850,-543.7,-611.8
0.48875,-562.9,-600.9
0.48900,-580.0,-587.6
0.48925,-594.7,-571.9
0.48950,-607.2,-554.1
0.48975,-617.2,-534.0
0.49000,-624.8,-511.8
0.49025,-629.9,-487.5
0.49050,-632.6,-461.4
0.49075,-632.8,-433.4
0.49100,-630.4,-403.6
0.49125,-625.6,-372.3
0.49150,-618.3,-339.5
0.49175,-608.6,-305.3
0.49200,-596.4,-269.9
0.49225,-581.9,-233.4
0.49250,-565.1,-196.0
0.49275,-546.0,-157.8
0.49300,-524.8,-118.9
0.49325,-501.5,-79.5
0.49350,-476.2,-39.9
0.49375,-449.0,-0.0
0.49400,-420.0,39.9
0.49425,-389.4,79.6
0.49450,-357.2,119.1
0.49475,-323.6,158.1
0.49500,-288.7,196.5
0.49525,-252.6,234.1
0.49550,-215.5,270.8
0.49575,-177.5,306.5
0.49600,-138.8,341.0
0.49625,-99.6,374.2
0.49650,-59.9,405.9
0.49675,-20.0,436.0
0.49700,20.0,464.4
0.49725,60.0,491.0
0.49750,99.7,515.7
0.49775,139.1,538.3
0.49800,177.9,558.8
0.49825,216.1,577.2
0.49850,253.4,593.2
0.49875,289.7,607.0
0.49900,325.0,618.3
0.49925,358.9,627.2
0.49950,391.5,633.7
0.49975,422.5,637.6
0.50000,451.8,639.0
0.50025,479.4,637.9
0.50050,505.2,634.3
0.50075,528.9,628.2
0.50100,550.6,619.6
0.50125,570.1,608.5
0.50150,587.3,595.0
0.50175,602.3,579.2
0.50200,614.9,561.1
0.50225,625.0,540.7
0.50250,632.7,518.3
0.50275,637.9,493.7
0.50300,640.6,467.2
0.50325,640.8,438.9
0.50350,638.4,408.7
0.50375,633.5,377.0
0.50400,626.1,343.8
0.50425,616.2,309.2
0.50450,603.9,273.3
0.50475,589.2,236.3
0.50500,572.2,198.4
0.50525,552.9,159.7
0.50550,531.4,120.4
0.50575,507.8,80.5
0.50600,482.2,40.4
0.50625,454.7,0.0
0.50650,425.3,-40.4
0.50675,394.3,-80.6
0.50700,361.7,-120.6
0.50725,327.6,-160.1
0.50750,292.3,-198.9
0.50775,255.7,-237.1
0.50800,218.2,-274.2
0.50825,179.7,-310.4
0.50850,140.6,-345.3
0.50875,100.8,-378.9
0.50900,60.7,-411.0
0.50925,20.3,-441.5
0.50950,-20.3,-470.2
0.50975,-60.7,-497.1
0.51000,-101.0,-522.1
0.51025,-140.8,-545.0
0.51050,-180.1,-565.8
0.51075,-218.8,-584.4
0.51100,-256.6,-600.6
0.51125,-293.3,-614.5
0.51150,-329.0,-626.0
0.51175,-363.4,-635.0
0.51200,-396.3,-641.5
0.51225,-427.7,-645.5
0.51250,-457.5,-646.9
0.51275,-485.4,-645.8
0.51300,-511.4,-642.2
0.51325,-535.5,-636.0
0.51350,-557.4,-627.2
0.51375,-577.1,-616.0
0.51400,-594.6,-602.4
0.51425,-609.7,-586.4
0.51450,-622.5,-568.0
0.51475,-632.8,-547.4
0.51500,-640.5,-524.7
0.51525,-645.8,-499.8
0.51550,-648.5,-473.0
0.51575,-648.7,-444.3
0.51600,-646.3,-413.8
0.51625,-641.3,-381.7
0.51650,-633.8,-348.0
0.51675,-623.8,-313.0
0.51700,-611.4,-276.7
0.51725,-596.5,-239.3
0.51750,-579.2,-200.9
0.51775,-559.7,-161.7
0.51800,-537.9,-121.9
0.51825,-514.0,-81.5
0.51850,-488.1,-40.9
0.51875,-460.2,-0.0
0.51900,-430.5,40.9
0.51925,-399.1,81.6
0.51950,-366.1,122.1
0.51975,-331.6,162.0
0.52000,-295.8,201.4
0.52025,-258.9,240.0
0.52050,-220.8,277.6
0.52075,-181.9,314.2
0.52100,-142.3,349.5
0.52125,-102.1,383.5
0.52150,-61.4,416.0
0.52175,-20.5,446.8
0.52200,20.5,476.0
0.52225,61.5,503.2
0.52250,102.2,528.5
0.52275,142.5,551.7
0.52300,182.3,572.7
0.52325,221.4,591.5
0.52350,259.7,607.9
0.52375,296.9,622.0
0.52400,333.0,633.6
0.52425,367.8,642.7
0.52450,401.1,649.3
0.52475,432.9,653.3
0.52500,463.0,654.8
0.52525,491.3,653.7
0.52550,517.6,649.9
0.52575,542.0,643.7
0.52600,564.1,634.8
0.52625,584.1,623.5
0.52650,601.8,609.7
0.52675,617.1,593.5
0.52700,630.0,574.9
0.52725,640.4,554.0
0.52750,648.3,531.0
0.52775,653.6,505.8
0.52800,656.3,478.7
0.52825,656.5,449.6
0.52850,654.1,418.8
0.52875,649.0,386.2
0.52900,641.5,352.2
0.52925,631.3,316.7
0.52950,618.7,280.0
0.52975,603.6,242.1
0.53000,586.2,203.3
0.53025,566.4,163.7
0.53050,544.4,123.3
0.53075,520.2,82.5
0.53100,494.0,41.3
0.53125,465.8,0.0
0.53150,435.7,-41.4
0.53175,403.9,-82.6
0.53200,370.5,-123.5
0.53225,335.6,-164.0
0.53250,299.4,-203.8
0.53275,262.0,-242.8
0.53300,223.5,-280.9
0.53325,184.1,-317.9
0.53350,144.0,-353.7
0.53375,103.3,-388.1
0.53400,62.1,-420.9
0.53425,20.7,-452.2
0.53450,-20.8,-481.6
0.53475,-62.2,-509.2
0.53500,-103.4,-534.8
0.53525,-144.2,-558.2
0.53550,-184.5,-579.5
0.53575,-224.1,-598.5
0.53600,-262.8,-615.2
0.53625,-300.4,-629.4
0.53650,-336.9,-641.1
0.53675,-372.1,-650.3
0.53700,-405.9,-657.0
0.53725,-438.0,-661.1
0.53750,-468.5,-662.5
0.53775,-497.1,-661.4
0.53800,-523.8,-657.6
0.53825,-548.4,-651.3
0.53850,-570.8,-642.3
0.53875,-591.0,-630.8
0.53900,-608.9,-616.9
0.53925,-624.4,-600.5
0.53950,-637.4,-581.7
0.53975,-647.9,-560.6
0.54000,-655.9,-537.3
0.54025,-661.3,-511.8
0.54050,-664.1,-484.3
0.54075,-664.2,-454.9
0.54100,-661.7,-423.7
0.54125,-656.7,-390.8
0.54150,-649.0,-356.3
0.54175,-638.7,-320.4
0.54200,-626.0,-283.3
0.54225,-610.7,-245.0
0.54250,-593.1,-205.7
0.54275,-573.1,-165.6
0.54300,-550.8,-124.8
0.54325,-526.3,-83.5
0.54350,-499.7,-41.8
0.54375,-471.2,-0.0
0.54400,-440.8,41.9
0.54425,-408.6,83.6
0.54450,-374.8,125.0
0.54475,-339.5,165.9
0.54500,-302.9,206.2
0.54525,-265.0,245.6
0.54550,-226.1,284.2
0.54575,-186.3,321.6
0.54600,-145.7,357.8
0.54625,-104.5,392.6
0.54650,-62.9,425.8
0.54675,-21.0,457.4
0.54700,21.0,487.2
0.54725,62.9,515.1
0.54750,104.6,541.0
0.54775,145.9,564.7
0.54800,186.6,586.2
0.54825,226.7,605.4
0.54850,265.8,622.3
0.54875,303.9,636.7
0.54900,340.8,648.6
0.54925,376.5,657.9
0.54950,410.6,664.6
0.54975,443.1,668.7
0.55000,473.9,670.2
0.55025,502.8,669.0
0.55050,529.8,665.2
0.55075,554.7,658.8
0.55100,577.4,649.7
0.55125,597.8,638.1
0.55150,615.9,624.0
0.55175,631.6,607.4
0.55200,644.8,588.4
0.55225,655.4,567.0
0.55250,663.5,543.4
0.55275,668.9,517.7
0.55300,671.7,489.9
0.55325,671.8,460.1
0.55350,669.3,428.6
0.55375,664.2,395.3
0.55400,656.4,360.4
0.55425,646.1,324.1
0.55450,633.2,286.5
0.55475,617.7,247.8
0.55500,599.9,208.0
0.55525,579.6,167.5
0.55550,557.1,126.2
0.55575,532.3,84.4
0.55600,505.5,42.3
0.55625,476.6,0.0
0.55650,445.8,-42.3
0.55675,413.3,-84.5
0.55700,379.1,-126.4
0.55725,343.4,-167.8
0.55750,306.3,-208.5
0.55775,268.0,-248.4
0.55800,228.7,-287.4
