t,y1,y2
0.05700,66.5,-66.5
0.05725,66.8,-66.8
0.05750,67.1,-67.1
0.05775,67.4,-67.4
0.05800,67.7,-67.7
0.05825,68.0,-68.0
0.05850,68.3,-68.3
0.05875,68.5,-68.5
0.05900,68.8,-68.8
0.05925,69.1,-69.1
0.05950,69.4,-69.4
0.05975,69.7,-69.7
0.06000,70.0,-70.0
0.06025,70.3,-70.3
0.06050,70.6,-70.6
0.06075,70.9,-70.9
0.06100,71.2,-71.2
0.06125,71.5,-71.5
0.06150,71.8,-71.8
0.06175,72.0,-72.0
0.06200,72.3,-72.3
0.06225,72.6,-72.6
0.06250,72.9,-72.9
0.06275,73.2,-73.2
0.06300,73.5,-73.5
0.06325,73.8,-73.8
0.06350,74.1,-74.1
0.06375,74.4,-74.4
0.06400,74.7,-74.7
0.06425,75.0,-75.0
0.06450,75.3,-75.3
0.06475,75.5,-75.5
0.06500,75.8,-75.8
0.06525,76.1,-76.1
0.06550,76.4,-76.4
0.06575,76.7,-76.7
0.06600,77.0,-77.0
0.06625,77.3,-77.3
0.06650,77.6,-77.6
0.06675,77.9,-77.9
0.06700,78.2,-78.2
0.06725,78.5,-78.5
0.06750,78.8,-78.8
0.06775,79.0,-79.0
0.06800,79.3,-79.3
0.06825,79.6,-79.6
0.06850,79.9,-79.9
0.06875,80.2,-80.2
0.06900,80.5,-80.5
0.06925,80.8,-80.8
0.06950,81.1,-81.1
0.06975,81.4,-81.4
0.07000,81.7,-81.7
0.07025,82.0,-82.0
0.07050,82.3,-82.3
0.07075,82.5,-82.5
0.07100,82.8,-82.8
0.07125,83.1,-83.1
0.07150,83.4,-83.4
0.07175,83.7,-83.7
0.07200,84.0,-84.0
0.07225,84.3,-84.3
0.07250,84.6,-84.6
0.07275,84.9,-84.9
0.07300,85.2,-85.2
0.07325,85.5,-85.5
0.07350,85.8,-85.8
0.07375,86.0,-86.0
0.07400,86.3,-86.3
0.07425,86.6,-86.6
0.07450,86.9,-86.9
0.07475,87.2,-87.2
0.07500,87.5,-87.5
0.07525,87.8,-87.8
0.07550,88.1,-88.1
0.07575,88.4,-88.4
0.07600,88.7,-88.7
0.07625,89.0,-89.0
0.07650,89.3,-89.3
0.07675,89.5,-89.5
0.07700,89.8,-89.8
0.07725,90.1,-90.1
0.07750,90.4,-90.4
0.07775,90.7,-90.7
0.07800,91.0,-91.0
0.07825,91.3,-91.3
0.07850,91.6,-91.6
0.07875,91.9,-91.9
0.07900,92.2,-92.2
0.07925,92.5,-92.5
0.07950,92.8,-92.8
0.07975,93.0,-93.0
0.08000,93.3,-93.3
0.08025,93.6,-93.6
0.08050,93.9,-93.9
0.08075,94.2,-94.2
0.08100,94.5,-94.5
0.08125,94.8,-94.8
0.08150,95.1,-95.1
0.08175,95.4,-95.4
0.08200,95.7,-95.7
0.08225,96.0,-96.0
0.08250,96.3,-96.3
0.08275,96.5,-96.5
0.08300,96.8,-96.8
0.08325,97.1,-97.1
0.08350,97.4,-97.4
0.08375,97.7,-97.7
0.08400,98.0,-98.0
0.08425,98.3,-98.3
0.08450,98.6,-98.6
0.08475,98.9,-98.9
0.08500,99.2,-99.2
0.08525,99.5,-99.5
0.08550,99.8,-99.8
0.08575,100.0,-100.0
0.08600,100.3,-100.3
0.08625,100.6,-100.6
0.08650,100.9,-100.9
0.08675,101.2,-101.2
0.08700,101.5,-101.5
0.08725,101.8,-101.8
0.08750,102.1,-102.1
0.08775,102.4,-102.4
0.08800,102.7,-102.7
0.08825,103.0,-103.0
0.08850,103.3,-103.3
0.08875,103.5,-103.5
0.08900,103.8,-103.8
0.08925,104.1,-104.1
0.08950,104.4,-104.4
0.08975,104.7,-104.7
0.09000,105.0,-105.0
0.09025,105.3,-105.3
0.09050,105.6,-105.6
0.09075,105.9,-105.9
0.09100,106.2,-106.2
0.09125,106.5,-106.5
0.09150,106.8,-106.8
0.09175,107.0,-107.0
0.09200,107.3,-107.3
0.09225,107.6,-107.6
0.09250,107.9,-107.9
0.09275,108.2,-108.2
0.09300,108.5,-108.5
0.09325,108.8,-108.8
0.09350,109.1,-109.1
0.09375,109.4,-109.4
0.09400,109.7,-109.7
0.09425,110.0,-110.0
0.09450,110.3,-110.3
0.09475,110.5,-110.5
0.09500,110.8,-110.8
0.09525,111.1,-111.1
0.09550,111.4,-111.4
0.09575,111.7,-111.7
0.09600,112.0,-112.0
0.09625,112.3,-112.3
0.09650,112.6,-112.6
0.09675,112.9,-112.9
0.09700,113.2,-113.2
0.09725,113.5,-113.5
0.09750,113.8,-113.8
0.09775,114.0,-114.0
0.09800,114.3,-114.3
0.09825,114.6,-114.6
0.09850,114.9,-114.9
0.09875,115.2,-115.2
0.09900,115.5,-115.5
0.09925,115.8,-115.8
0.09950,116.1,-116.1
0.09975,116.4,-116.4
0.10000,116.7,-116.7
0.10025,117.0,-117.0
0.10050,117.3,-117.3
0.10075,117.5,-117.5
0.10100,117.8,-117.8
0.10125,118.1,-118.1
0.10150,118.4,-118.4
0.10175,118.7,-118.7
0.10200,119.0,-119.0
0.10225,119.3,-119.3
0.10250,119.6,-119.6
0.10275,119.9,-119.9
0.10300,120.2,-120.2
0.10325,120.5,-120.5
0.10350,120.8,-120.8
0.10375,121.0,-121.0
0.10400,121.3,-121.3
0.10425,121.6,-121.6
0.10450,121.9,-121.9
0.10475,122.2,-122.2
0.10500,122.5,-122.5
0.10525,122.8,-122.8
0.10550,123.1,-123.1
0.10575,123.4,-123.4
0.10600,123.7,-123.7
0.10625,124.0,-124.0
0.10650,124.3,-124.3
0.10675,124.5,-124.5
0.10700,124.8,-124.8
0.10725,125.1,-125.1
0.10750,125.4,-125.4
0.10775,125.7,-125.7
0.10800,126.0,-126.0
0.10825,126.3,-126.3
0.10850,126.6,-126.6
0.10875,126.9,-126.9
0.10900,127.2,-127.2
0.10925,127.5,-127.5
0.10950,127.8,-127.8
0.10975,128.0,-128.0
0.11000,128.3,-128.3
0.11025,128.6,-128.6
0.11050,128.9,-128.9
0.11075,129.2,-129.2
0.11100,129.5,-129.5
0.11125,129.8,-129.8
0.11150,130.1,-130.1
0.11175,130.4,-130.4
0.11200,130.7,-130.7
0.11225,131.0,-131.0
0.11250,131.3,-131.3
0.11275,131.5,-131.5
0.11300,131.8,-131.8
0.11325,132.1,-132.1
0.11350,132.4,-132.4
0.11375,132.7,-132.7
0.11400,133.0,-133.0
0.11425,133.3,-133.3
0.11450,133.6,-133.6
0.11475,133.9,-133.9
0.11500,134.2,-134.2
0.11525,134.5,-134.5
0.11550,134.8,-134.8
0.11575,135.0,-135.0
0.11600,135.3,-135.3
0.11625,135.6,-135.6
0.11650,135.9,-135.9
0.11675,136.2,-136.2
0.11700,136.5,-136.5
0.11725,136.8,-136.8
0.11750,137.1,-137.1
0.11775,137.4,-137.4
0.11800,137.7,-137.7
0.11825,138.0,-138.0
0.11850,138.3,-138.3
0.11875,138.5,-138.5
0.11900,138.8,-138.8
0.11925,139.1,-139.1
0.11950,139.4,-139.4
0.11975,139.7,-139.7
0.12000,140.0,-140.0
0.12025,140.3,-140.3
0.12050,140.6,-140.6
0.12075,140.9,-140.9
0.12100,141.2,-141.2
0.12125,141.5,-141.5
0.12150,141.8,-141.8
0.12175,142.0,-142.0
0.12200,142.3,-142.3
0.12225,142.6,-142.6
0.12250,142.9,-142.9
0.12275,143.2,-143.2
0.12300,143.5,-143.5
0.12325,143.8,-143.8
0.12350,144.1,-144.1
0.12375,144.4,-144.4
0.12400,144.7,-144.7
0.12425,145.0,-145.0
0.12450,145.3,-145.3
0.12475,145.5,-145.5
0.12500,145.8,-145.8
0.12525,146.1,-146.1
0.12550,146.4,-146.4
0.12575,146.7,-146.7
0.12600,147.0,-147.0
0.12625,147.3,-147.3
0.12650,147.6,-147.6
0.12675,147.9,-147.9
0.12700,148.2,-148.2
0.12725,148.5,-148.5
0.12750,148.8,-148.8
0.12775,149.0,-149.0
0.12800,149.3,-149.3
0.12825,149.6,-149.6
0.12850,149.9,-149.9
0.12875,150.2,-150.2
0.12900,150.5,-150.5
0.12925,150.8,-150.8
0.12950,151.1,-151.1
0.12975,151.4,-151.4
0.13000,151.7,-151.7
0.13025,152.0,-152.0
0.13050,152.3,-152.3
0.13075,152.5,-152.5
0.13100,152.8,-152.8
0.13125,153.1,-153.1
0.13150,153.4,-153.4
0.13175,153.7,-153.7
0.13200,154.0,-154.0
0.13225,154.3,-154.3
0.13250,154.6,-154.6
