t,y1,y2
0.03725,20.7,-6.2
0.03750,20.7,-6.5
0.03775,20.6,-6.8
0.03800,20.6,-7.0
0.03825,20.6,-7.3
0.03850,20.6,-7.6
0.03875,20.5,-7.9
0.03900,20.5,-8.2
0.03925,20.5,-8.5
0.03950,20.4,-8.7
0.03975,20.4,-9.0
0.04000,20.3,-9.3
0.04025,20.3,-9.6
0.04050,20.2,-9.9
0.04075,20.2,-10.2
0.04100,20.1,-10.4
0.04125,20.0,-10.7
0.04150,19.9,-11.0
0.04175,19.9,-11.3
0.04200,19.8,-11.6
0.04225,19.7,-11.8
0.04250,19.6,-12.1
0.04275,19.5,-12.4
0.04300,19.4,-12.7
0.04325,19.3,-13.0
0.04350,19.2,-13.2
0.04375,19.1,-13.5
0.04400,19.0,-13.8
0.04425,18.8,-14.1
0.04450,18.7,-14.4
0.04475,18.6,-14.6
0.04500,18.5,-14.9
0.04525,18.3,-15.2
0.04550,18.2,-15.4
0.04575,18.0,-15.7
0.04600,17.9,-16.0
0.04625,17.7,-16.2
0.04650,17.6,-16.5
0.04675,17.4,-16.8
0.04700,17.2,-17.0
0.04725,17.1,-17.3
0.04750,16.9,-17.6
0.04775,16.7,-17.8
0.04800,16.5,-18.1
0.04825,16.4,-18.3
0.04850,16.2,-18.6
0.04875,16.0,-18.8
0.04900,15.8,-19.1
0.04925,15.6,-19.3
0.04950,15.4,-19.5
0.04975,15.2,-19.8
0.05000,15.0,-20.0
0.05025,14.7,-20.3
0.05050,14.5,-20.5
0.05075,14.3,-20.7
0.05100,14.1,-21.0
0.05125,13.9,-21.2
0.05150,13.6,-21.4
0.05175,13.4,-21.6
0.05200,13.1,-21.8
0.05225,12.9,-22.1
0.05250,12.7,-22.3
0.05275,12.4,-22.5
0.05300,12.1,-22.7
0.05325,11.9,-22.9
0.05350,11.6,-23.1
0.05375,11.4,-23.3
0.05400,11.1,-23.5
0.05425,10.8,-23.7
0.05450,10.6,-23.9
0.05475,10.3,-24.1
0.05500,10.0,-24.2
0.05525,9.7,-24.4
0.05550,9.4,-24.6
0.05575,9.2,-24.8
0.05600,8.9,-24.9
0.05625,8.6,-25.1
0.05650,8.3,-25.3
0.05675,8.0,-25.4
0.05700,7.7,-25.6
0.05725,7.4,-25.7
0.05750,7.1,-25.9
0.05775,6.8,-26.0
0.05800,6.4,-26.1
0.05825,6.1,-26.3
0.05850,5.8,-26.4
0.05875,5.5,-26.5
0.05900,5.2,-26.7
0.05925,4.8,-26.8
0.05950,4.5,-26.9
0.05975,4.2,-27.0
0.06000,3.9,-27.1
0.06025,3.5,-27.2
0.06050,3.2,-27.3
0.06075,2.9,-27.4
0.06100,2.5,-27.5
0.06125,2.2,-27.6
0.06150,1.8,-27.7
0.06175,1.5,-27.7
0.06200,1.2,-27.8
0.06225,0.8,-27.9
0.06250,0.5,-27.9
0.06275,0.1,-28.0
0.06300,-0.2,-28.1
0.06325,-0.6,-28.1
0.06350,-0.9,-28.2
0.06375,-1.3,-28.2
0.06400,-1.7,-28.2
0.06425,-2.0,-28.3
0.06450,-2.4,-28.3
0.06475,-2.7,-28.3
0.06500,-3.1,-28.3
0.06525,-3.4,-28.4
0.06550,-3.8,-28.4
0.06575,-4.2,-28.4
0.06600,-4.5,-28.4
0.06625,-4.9,-28.4
0.06650,-5.3,-28.3
0.06675,-5.6,-28.3
0.06700,-6.0,-28.3
0.06725,-6.4,-28.3
0.06750,-6.7,-28.3
0.06775,-7.1,-28.2
0.06800,-7.5,-28.2
0.06825,-7.8,-28.1
0.06850,-8.2,-28.1
0.06875,-8.5,-28.0
0.06900,-8.9,-28.0
0.06925,-9.3,-27.9
0.06950,-9.6,-27.9
0.06975,-10.0,-27.8
0.07000,-10.4,-27.7
0.07025,-10.7,-27.6
0.07050,-11.1,-27.5
0.07075,-11.5,-27.4
0.07100,-11.8,-27.3
0.07125,-12.2,-27.2
0.07150,-12.6,-27.1
0.07175,-12.9,-27.0
0.07200,-13.3,-26.9
0.07225,-13.6,-26.8
0.07250,-14.0,-26.7
0.07275,-14.3,-26.5
0.07300,-14.7,-26.4
0.07325,-15.1,-26.2
0.07350,-15.4,-26.1
0.07375,-15.8,-25.9
0.07400,-16.1,-25.8
0.07425,-16.5,-25.6
0.07450,-16.8,-25.5
0.07475,-17.2,-25.3
0.07500,-17.5,-25.1
0.07525,-17.8,-24.9
0.07550,-18.2,-24.8
0.07575,-18.5,-24.6
0.07600,-18.9,-24.4
0.07625,-19.2,-24.2
0.07650,-19.5,-24.0
0.07675,-19.9,-23.8
0.07700,-20.2,-23.6
0.07725,-20.5,-23.3
0.07750,-20.8,-23.1
0.07775,-21.2,-22.9
0.07800,-21.5,-22.7
0.07825,-21.8,-22.4
0.07850,-22.1,-22.2
0.07875,-22.4,-22.0
0.07900,-22.7,-21.7
0.07925,-23.0,-21.5
0.07950,-23.3,-21.2
0.07975,-23.6,-20.9
0.08000,-23.9,-20.7
0.08025,-24.2,-20.4
0.08050,-24.5,-20.1
0.08075,-24.8,-19.9
0.08100,-25.1,-19.6
0.08125,-25.4,-19.3
0.08150,-25.7,-19.0
0.08175,-25.9,-18.7
0.08200,-26.2,-18.4
0.08225,-26.5,-18.1
0.08250,-26.7,-17.8
0.08275,-27.0,-17.5
0.08300,-27.2,-17.2
0.08325,-27.5,-16.9
0.08350,-27.8,-16.5
0.08375,-28.0,-16.2
0.08400,-28.2,-15.9
0.08425,-28.5,-15.6
0.08450,-28.7,-15.2
0.08475,-28.9,-14.9
0.08500,-29.2,-14.5
0.08525,-29.4,-14.2
0.08550,-29.6,-13.8
0.08575,-29.8,-13.5
0.08600,-30.0,-13.1
0.08625,-30.2,-12.8
0.08650,-30.4,-12.4
0.08675,-30.6,-12.1
0.08700,-30.8,-11.7
0.08725,-31.0,-11.3
0.08750,-31.2,-10.9
0.08775,-31.4,-10.6
0.08800,-31.6,-10.2
0.08825,-31.7,-9.8
0.08850,-31.9,-9.4
0.08875,-32.1,-9.0
0.08900,-32.2,-8.7
0.08925,-32.4,-8.3
0.08950,-32.5,-7.9
0.08975,-32.7,-7.5
0.09000,-32.8,-7.1
0.09025,-32.9,-6.7
0.09050,-33.0,-6.3
0.09075,-33.2,-5.9
0.09100,-33.3,-5.5
0.09125,-33.4,-5.0
0.09150,-33.5,-4.6
0.09175,-33.6,-4.2
0.09200,-33.7,-3.8
0.09225,-33.8,-3.4
0.09250,-33.9,-3.0
0.09275,-34.0,-2.5
0.09300,-34.0,-2.1
0.09325,-34.1,-1.7
0.09350,-34.2,-1.3
0.09375,-34.2,-0.9
0.09400,-34.3,-0.4
0.09425,-34.3,0.0
0.09450,-34.4,0.4
0.09475,-34.4,0.9
0.09500,-34.4,1.3
0.09525,-34.5,1.7
0.09550,-34.5,2.2
0.09575,-34.5,2.6
0.09600,-34.5,3.0
0.09625,-34.5,3.5
0.09650,-34.5,3.9
0.09675,-34.5,4.3
0.09700,-34.5,4.8
0.09725,-34.5,5.2
0.09750,-34.5,5.7
0.09775,-34.4,6.1
0.09800,-34.4,6.5
0.09825,-34.3,7.0
0.09850,-34.3,7.4
0.09875,-34.2,7.8
0.09900,-34.2,8.3
0.09925,-34.1,8.7
0.09950,-34.1,9.2
0.09975,-34.0,9.6
0.10000,-33.9,10.0
0.10025,-33.8,10.5
0.10050,-33.7,10.9
0.10075,-33.6,11.3
0.10100,-33.5,11.8
0.10125,-33.4,12.2
0.10150,-33.3,12.6
0.10175,-33.2,13.1
0.10200,-33.1,13.5
0.10225,-32.9,13.9
0.10250,-32.8,14.4
0.10275,-32.6,14.8
0.10300,-32.5,15.2
0.10325,-32.3,15.6
0.10350,-32.2,16.1
0.10375,-32.0,16.5
0.10400,-31.9,16.9
0.10425,-31.7,17.3
0.10450,-31.5,17.7
0.10475,-31.3,18.1
0.10500,-31.1,18.6
0.10525,-30.9,19.0
0.10550,-30.7,19.4
0.10575,-30.5,19.8
0.10600,-30.3,20.2
0.10625,-30.1,20.6
0.10650,-29.9,21.0
0.10675,-29.6,21.4
0.10700,-29.4,21.8
0.10725,-29.1,22.2
0.10750,-28.9,22.6
0.10775,-28.6,22.9
0.10800,-28.4,23.3
0.10825,-28.1,23.7
0.10850,-27.9,24.1
0.10875,-27.6,24.5
0.10900,-27.3,24.8
0.10925,-27.0,25.2
0.10950,-26.7,25.6
0.10975,-26.5,25.9
0.11000,-26.2,26.3
0.11025,-25.9,26.6
0.11050,-25.6,27.0
0.11075,-25.2,27.3
0.11100,-24.9,27.7
0.11125,-24.6,28.0
0.11150,-24.3,28.4
0.11175,-24.0,28.7
0.11200,-23.6,29.0
0.11225,-23.3,29.3
0.11250,-22.9,29.7
0.11275,-22.6,30.0
0.11300,-22.2,30.3
0.11325,-21.9,30.6
0.11350,-21.5,30.9
0.11375,-21.2,31.2
0.11400,-20.8,31.5
0.11425,-20.4,31.8
0.11450,-20.0,32.1
0.11475,-19.7,32.4
0.11500,-19.3,32.7
0.11525,-18.9,32.9
0.11550,-18.5,33.2
0.11575,-18.1,33.5
0.11600,-17.7,33.7
0.11625,-17.3,34.0
0.11650,-16.9,34.2
0.11675,-16.5,34.5
0.11700,-16.1,34.7
0.11725,-15.6,34.9
0.11750,-15.2,35.2
0.11775,-14.8,35.4
0.11800,-14.4,35.6
0.11825,-13.9,35.8
0.11850,-13.5,36.0
0.11875,-13.1,36.2
0.11900,-12.6,36.4
0.11925,-12.2,36.6
0.11950,-11.7,36.8
0.11975,-11.3,37.0
0.12000,-10.8,37.2
0.12025,-10.4,37.4
0.12050,-9.9,37.5
0.12075,-9.4,37.7
0.12100,-9.0,37.8
0.12125,-8.5,38.0
0.12150,-8.1,38.1
0.12175,-7.6,38.3
0.12200,-7.1,38.4
0.12225,-6.6,38.5
0.12250,-6.2,38.6
0.12275,-5.7,38.8
0.12300,-5.2,38.9
0.12325,-4.7,39.0
0.12350,-4.2,39.1
0.12375,-3.8,39.2
0.12400,-3.3,39.2
0.12425,-2.8,39.3
0.12450,-2.3,39.4
0.12475,-1.8,39.4
0.12500,-1.3,39.5
0.12525,-0.8,39.6
0.12550,-0.3,39.6
0.12575,0.2,39.6
0.12600,0.7,39.7
0.12625,1.2,39.7
0.12650,1.7,39.7
0.12675,2.2,39.7
0.12700,2.7,39.8
0.12725,3.2,39.8
0.12750,3.7,39.8
0.12775,4.2,39.7
0.12800,4.7,39.7
0.12825,5.2,39.7
0.12850,5.7,39.7
0.12875,6.2,39.6
0.12900,6.7,39.6
0.12925,7.2,39.6
0.12950,7.7,39.5
0.12975,8.2,39.4
0.13000,8.7,39.4
0.13025,9.2,39.3
0.13050,9.7,39.2
0.13075,10.2,39.1
0.13100,10.7,39.0
0.13125,11.2,38.9
0.13150,11.7,38.8
0.13175,12.2,38.7
0.13200,12.7,38.6
0.13225,13.1,38.5
0.13250,13.6,38.3
0.13275,14.1,38.2
0.13300,14.6,38.1
0.13325,15.1,37.9
0.13350,15.6,37.8
0.13375,16.1,37.6
0.13400,16.6,37.4
0.13425,17.1,37.2
0.13450,17.5,37.1
0.13475,18.0,36.9
0.13500,18.5,36.7
0.13525,19.0,36.5
0.13550,19.4,36.3
0.13575,19.9,36.1
0.13600,20.4,35.8
0.13625,20.8,35.6
0.13650,21.3,35.4
0.13675,21.8,35.2
0.13700,22.2,34.9
0.13725,22.7,34.7
0.13750,23.1,34.4
0.13775,23.6,34.1
0.13800,24.0,33.9
0.13825,24.5,33.6
0.13850,24.9,33.3
0.13875,25.3,33.0
0.13900,25.8,32.8
0.13925,26.2,32.5
0.13950,26.6,32.2
0.13975,27.1,31.9
0.14000,27.5,31.5
0.14025,27.9,31.2
0.14050,28.3,30.9
0.14075,28.7,30.6
0.14100,29.1,30.2
0.14125,29.5,29.9
0.14150,29.9,29.5
0.14175,30.3,29.2
0.14200,30.7,28.8
0.14225,31.1,28.5
0.14250,31.5,28.1
0.14275,31.9,27.7
0.14300,32.2,27.4
0.14325,32.6,27.0
0.14350,33.0,26.6
0.14375,33.3,26.2
0.14400,33.7,25.8
0.14425,34.0,25.4
0.14450,34.4,25.0
0.14475,34.7,24.6
0.14500,35.0,24.2
0.14525,35.4,23.8
0.14550,35.7,23.3
0.14575,36.0,22.9
0.14600,36.3,22.5
0.14625,36.6,22.0
0.14650,36.9,21.6
0.14675,37.2,21.2
0.14700,37.5,20.7
0.14725,37.8,20.2
0.14750,38.1,19.8
0.14775,38.4,19.3
0.14800,38.7,18.9
0.14825,38.9,18.4
0.14850,39.2,17.9
0.14875,39.4,17.4
0.14900,39.7,17.0
0.14925,39.9,16.5
0.14950,40.2,16.0
0.14975,40.4,15.5
0.15000,40.6,15.0
0.15025,40.8,14.5
0.15050,41.0,14.0
0.15075,41.3,13.5
0.15100,41.5,13.0
0.15125,41.6,12.5
0.15150,41.8,12.0
0.15175,42.0,11.5
0.15200,42.2,11.0
0.15225,42.4,10.4
0.15250,42.5,9.9
0.15275,42.7,9.4
0.15300,42.8,8.9
0.15325,43.0,8.3
0.15350,43.1,7.8
0.15375,43.2,7.3
0.15400,43.4,6.7
0.15425,43.5,6.2
0.15450,43.6,5.7
0.15475,43.7,5.1
0.15500,43.8,4.6
0.15525,43.9,4.0
0.15550,44.0,3.5
0.15575,44.0,2.9
0.15600,44.1,2.4
0.15625,44.2,1.8
0.15650,44.2,1.3
0.15675,44.3,0.7
0.15700,44.3,0.2
0.15725,44.3,-0.4
0.15750,44.4,-0.9
0.15775,44.4,-1.5
0.15800,44.4,-2.0
0.15825,44.4,-2.6
0.15850,44.4,-3.2
0.15875,44.4,-3.7
0.15900,44.4,-4.3
0.15925,44.4,-4.8
0.15950,44.3,-5.4
0.15975,44.3,-5.9
0.16000,44.2,-6.5
0.16025,44.2,-7.1
0.16050,44.1,-7.6
0.16075,44.1,-8.2
0.16100,44.0,-8.7
0.16125,43.9,-9.3
0.16150,43.8,-9.8
0.16175,43.7,-10.4
0.16200,43.6,-11.0
0.16225,43.5,-11.5
0.16250,43.4,-12.1
0.16275,43.3,-12.6
0.16300,43.2,-13.2
0.16325,43.0,-13.7
0.16350,42.9,-14.3
0.16375,42.7,-14.8
0.16400,42.6,-15.4
0.16425,42.4,-15.9
0.16450,42.3,-16.4
0.16475,42.1,-17.0
0.16500,41.9,-17.5
0.16525,41.7,-18.1
0.16550,41.5,-18.6
0.16575,41.3,-19.1
0.16600,41.1,-19.7
0.16625,40.9,-20.2
0.16650,40.7,-20.7
0.16675,40.4,-21.2
0.16700,40.2,-21.7
0.16725,39.9,-22.3
0.16750,39.7,-22.8
0.16775,39.4,-23.3
0.16800,39.2,-23.8
0.16825,38.9,-24.3
0.16850,38.6,-24.8
0.16875,38.3,-25.3
0.16900,38.0,-25.8
0.16925,37.7,-26.3
0.16950,37.4,-26.8
0.16975,37.1,-27.3
0.17000,36.8,-27.8
0.17025,36.5,-28.2
0.17050,36.2,-28.7
0.17075,35.8,-29.2
0.17100,35.5,-29.6
0.17125,35.1,-30.1
0.17150,34.8,-30.6
0.17175,34.4,-31.0
0.17200,34.1,-31.5
0.17225,33.7,-31.9
0.17250,33.3,-32.4
0.17275,32.9,-32.8
0.17300,32.5,-33.2
0.17325,32.1,-33.7
0.17350,31.7,-34.1
0.17375,31.3,-34.5
0.17400,30.9,-34.9
0.17425,30.5,-35.3
0.17450,30.1,-35.7
0.17475,29.7,-36.1
0.17500,29.2,-36.5
0.17525,28.8,-36.9
0.17550,28.3,-37.3
0.17575,27.9,-37.7
0.17600,27.4,-38.0
0.17625,27.0,-38.4
0.17650,26.5,-38.8
0.17675,26.0,-39.1
0.17700,25.6,-39.5
0.17725,25.1,-39.8
0.17750,24.6,-40.2
0.17775,24.1,-40.5
0.17800,23.6,-40.8
0.17825,23.1,-41.1
0.17850,22.6,-41.5
0.17875,22.1,-41.8
0.17900,21.6,-42.1
0.17925,21.1,-42.4
0.17950,20.6,-42.7
0.17975,20.1,-42.9
0.18000,19.5,-43.2
0.18025,19.0,-43.5
0.18050,18.5,-43.8
0.18075,18.0,-44.0
0.18100,17.4,-44.3
0.18125,16.9,-44.5
0.18150,16.3,-44.7
0.18175,15.8,-45.0
0.18200,15.2,-45.2
0.18225,14.7,-45.4
0.18250,14.1,-45.6
0.18275,13.5,-45.8
0.18300,13.0,-46.0
0.18325,12.4,-46.2
0.18350,11.8,-46.4
0.18375,11.3,-46.6
0.18400,10.7,-46.8
0.18425,10.1,-46.9
0.18450,9.5,-47.1
0.18475,8.9,-47.2
0.18500,8.4,-47.4
0.18525,7.8,-47.5
0.18550,7.2,-47.6
0.18575,6.6,-47.7
0.18600,6.0,-47.8
0.18625,5.4,-47.9
0.18650,4.8,-48.0
0.18675,4.2,-48.1
0.18700,3.6,-48.2
0.18725,3.0,-48.3
0.18750,2.4,-48.4
0.18775,1.8,-48.4
0.18800,1.2,-48.5
0.18825,0.6,-48.5
0.18850,-0.0,-48.5
0.18875,-0.6,-48.6
0.18900,-1.2,-48.6
0.18925,-1.8,-48.6
0.18950,-2.4,-48.6
0.18975,-3.1,-48.6
0.19000,-3.7,-48.6
0.19025,-4.3,-48.6
0.19050,-4.9,-48.6
0.19075,-5.5,-48.5
0.19100,-6.1,-48.5
0.19125,-6.7,-48.4
0.19150,-7.3,-48.4
0.19175,-7.9,-48.3
0.19200,-8.5,-48.2
0.19225,-9.1,-48.2
0.19250,-9.8,-48.1
0.19275,-10.4,-48.0
0.19300,-11.0,-47.9
0.19325,-11.6,-47.8
0.19350,-12.2,-47.6
0.19375,-12.8,-47.5
0.19400,-13.4,-47.4
0.19425,-14.0,-47.3
0.19450,-14.6,-47.1
0.19475,-15.2,-46.9
0.19500,-15.8,-46.8
0.19525,-16.4,-46.6
0.19550,-17.0,-46.4
0.19575,-17.6,-46.2
0.19600,-18.1,-46.1
0.19625,-18.7,-45.9
0.19650,-19.3,-45.6
0.19675,-19.9,-45.4
0.19700,-20.5,-45.2
0.19725,-21.0,-45.0
0.19750,-21.6,-44.7
0.19775,-22.2,-44.5
0.19800,-22.8,-44.2
0.19825,-23.3,-44.0
0.19850,-23.9,-43.7
0.19875,-24.5,-43.4
0.19900,-25.0,-43.2
0.19925,-25.6,-42.9
0.19950,-26.1,-42.6
0.19975,-26.7,-42.3
0.20000,-27.2,-42.0
0.20025,-27.7,-41.6
0.20050,-28.3,-41.3
0.20075,-28.8,-41.0
0.20100,-29.3,-40.6
0.20125,-29.9,-40.3
0.20150,-30.4,-39.9
0.20175,-30.9,-39.6
0.20200,-31.4,-39.2
0.20225,-31.9,-38.9
0.20250,-32.4,-38.5
0.20275,-32.9,-38.1
0.20300,-33.4,-37.7
0.20325,-33.9,-37.3
0.20350,-34.4,-36.9
0.20375,-34.9,-36.5
0.20400,-35.3,-36.1
0.20425,-35.8,-35.6
0.20450,-36.3,-35.2
0.20475,-36.7,-34.8
0.20500,-37.2,-34.3
0.20525,-37.6,-33.9
0.20550,-38.1,-33.4
0.20575,-38.5,-33.0
0.20600,-39.0,-32.5
0.20625,-39.4,-32.0
0.20650,-39.8,-31.6
0.20675,-40.2,-31.1
0.20700,-40.6,-30.6
0.20725,-41.0,-30.1
0.20750,-41.4,-29.6
0.20775,-41.8,-29.1
0.20800,-42.2,-28.6
0.20825,-42.6,-28.1
0.20850,-43.0,-27.6
0.20875,-43.3,-27.1
0.20900,-43.7,-26.5
0.20925,-44.0,-26.0
0.20950,-44.4,-25.5
0.20975,-44.7,-24.9
0.21000,-45.1,-24.4
0.21025,-45.4,-23.8
0.21050,-45.7,-23.3
0.21075,-46.0,-22.7
0.21100,-46.3,-22.1
0.21125,-46.6,-21.6
0.21150,-46.9,-21.0
0.21175,-47.2,-20.4
0.21200,-47.5,-19.8
0.21225,-47.8,-19.3
0.21250,-48.0,-18.7
0.21275,-48.3,-18.1
0.21300,-48.5,-17.5
0.21325,-48.8,-16.9
0.21350,-49.0,-16.3
0.21375,-49.3,-15.7
0.21400,-49.5,-15.1
0.21425,-49.7,-14.5
0.21450,-49.9,-13.8
0.21475,-50.1,-13.2
0.21500,-50.3,-12.6
0.21525,-50.5,-12.0
0.21550,-50.6,-11.4
0.21575,-50.8,-10.7
0.21600,-51.0,-10.1
0.21625,-51.1,-9.5
0.21650,-51.3,-8.8
0.21675,-51.4,-8.2
0.21700,-51.5,-7.6
0.21725,-51.7,-6.9
0.21750,-51.8,-6.3
0.21775,-51.9,-5.6
0.21800,-52.0,-5.0
0.21825,-52.1,-4.3
0.21850,-52.1,-3.7
0.21875,-52.2,-3.0
0.21900,-52.3,-2.4
0.21925,-52.3,-1.7
0.21950,-52.4,-1.1
0.21975,-52.4,-0.4
0.22000,-52.4,0.2
0.22025,-52.5,0.9
0.22050,-52.5,1.5
0.22075,-52.5,2.2
0.22100,-52.5,2.9
0.22125,-52.5,3.5
0.22150,-52.5,4.2
0.22175,-52.4,4.8
0.22200,-52.4,5.5
0.22225,-52.3,6.1
0.22250,-52.3,6.8
0.22275,-52.2,7.5
0.22300,-52.2,8.1
0.22325,-52.1,8.8
0.22350,-52.0,9.4
0.22375,-51.9,10.1
0.22400,-51.8,10.7
0.22425,-51.7,11.4
0.22450,-51.6,12.0
0.22475,-51.5,12.7
0.22500,-51.3,13.3
0.22525,-51.2,14.0
0.22550,-51.0,14.6
0.22575,-50.9,15.3
0.22600,-50.7,15.9
0.22625,-50.5,16.6
0.22650,-50.3,17.2
0.22675,-50.2,17.9
0.22700,-50.0,18.5
0.22725,-49.7,19.1
0.22750,-49.5,19.8
0.22775,-49.3,20.4
0.22800,-49.1,21.0
0.22825,-48.8,21.6
0.22850,-48.6,22.3
0.22875,-48.3,22.9
0.22900,-48.1,23.5
0.22925,-47.8,24.1
0.22950,-47.5,24.7
0.22975,-47.2,25.3
0.23000,-46.9,25.9
0.23025,-46.6,26.5
0.23050,-46.3,27.1
0.23075,-46.0,27.7
0.23100,-45.7,28.3
0.23125,-45.4,28.9
0.23150,-45.0,29.5
0.23175,-44.7,30.0
0.23200,-44.3,30.6
0.23225,-43.9,31.2
0.23250,-43.6,31.7
0.23275,-43.2,32.3
0.23300,-42.8,32.9
0.23325,-42.4,33.4
0.23350,-42.0,33.9
0.23375,-41.6,34.5
0.23400,-41.2,35.0
0.23425,-40.8,35.6
0.23450,-40.4,36.1
0.23475,-39.9,36.6
0.23500,-39.5,37.1
0.23525,-39.0,37.6
0.23550,-38.6,38.1
0.23575,-38.1,38.6
0.23600,-37.7,39.1
0.23625,-37.2,39.6
0.23650,-36.7,40.1
0.23675,-36.2,40.6
0.23700,-35.7,41.0
0.23725,-35.2,41.5
0.23750,-34.7,42.0
0.23775,-34.2,42.4
0.23800,-33.7,42.9
0.23825,-33.2,43.3
0.23850,-32.7,43.8
0.23875,-32.1,44.2
0.23900,-31.6,44.6
0.23925,-31.1,45.0
0.23950,-30.5,45.4
0.23975,-29.9,45.8
0.24000,-29.4,46.2
0.24025,-28.8,46.6
0.24050,-28.3,47.0
0.24075,-27.7,47.4
0.24100,-27.1,47.7
0.24125,-26.5,48.1
0.24150,-25.9,48.4
0.24175,-25.3,48.8
0.24200,-24.7,49.1
0.24225,-24.1,49.5
0.24250,-23.5,49.8
0.24275,-22.9,50.1
0.24300,-22.3,50.4
0.24325,-21.7,50.7
0.24350,-21.0,51.0
0.24375,-20.4,51.3
0.24400,-19.8,51.6
0.24425,-19.1,51.8
0.24450,-18.5,52.1
0.24475,-17.9,52.3
0.24500,-17.2,52.6
0.24525,-16.6,52.8
0.24550,-15.9,53.1
0.24575,-15.3,53.3
0.24600,-14.6,53.5
0.24625,-13.9,53.7
0.24650,-13.3,53.9
0.24675,-12.6,54.1
0.24700,-11.9,54.3
0.24725,-11.3,54.4
0.24750,-10.6,54.6
0.24775,-9.9,54.8
0.24800,-9.2,54.9
0.24825,-8.5,55.0
0.24850,-7.9,55.2
0.24875,-7.2,55.3
0.24900,-6.5,55.4
0.24925,-5.8,55.5
