t,y1e,y2e,y1o,y2o
0.00000,0.0,0.0,0.0,0.0
0.00010,0.2,5.3,13.4,0.1
0.00020,0.5,7.6,18.9,0.2
0.00030,0.9,9.3,23.1,0.3
0.00040,1.3,10.7,26.7,0.5
0.00050,1.9,11.9,29.8,0.8
0.00060,2.5,13.1,32.6,1.0
0.00070,3.1,14.1,35.2,1.2
0.00080,3.8,15.0,37.6,1.5
0.00090,4.5,15.9,39.8,1.8
0.00100,5.3,16.8,41.9,2.1
0.00110,6.1,17.6,43.9,2.4
0.00120,7.0,18.3,45.8,2.8
0.00130,7.8,19.0,47.5,3.1
0.00140,8.8,19.7,49.2,3.5
0.00150,9.7,20.3,50.8,3.9
0.00160,10.7,21.0,52.4,4.3
0.00170,11.7,21.5,53.8,4.7
0.00180,12.7,22.1,55.3,5.1
0.00190,13.8,22.6,56.6,5.5
0.00200,14.9,23.2,57.9,5.9
0.00210,16.0,23.6,59.1,6.4
0.00220,17.1,24.1,60.3,6.8
0.00230,18.3,24.6,61.4,7.3
0.00240,19.4,25.0,62.5,7.8
0.00250,20.6,25.4,63.5,8.3
0.00260,21.9,25.8,64.5,8.7
0.00270,23.1,26.2,65.5,9.2
0.00280,24.4,26.6,66.4,9.7
0.00290,25.6,26.9,67.2,10.3
0.00300,26.9,27.2,68.1,10.8
0.00310,28.3,27.5,68.8,11.3
0.00320,29.6,27.8,69.6,11.8
0.00330,30.9,28.1,70.3,12.4
0.00340,32.3,28.4,70.9,12.9
0.00350,33.7,28.6,71.5,13.5
0.00360,35.0,28.8,72.1,14.0
0.00370,36.4,29.1,72.7,14.6
0.00380,37.9,29.3,73.2,15.1
0.00390,39.3,29.5,73.6,15.7
0.00400,40.7,29.6,74.1,16.3
0.00410,42.2,29.8,74.5,16.9
0.00420,43.6,29.9,74.8,17.4
0.00430,45.1,30.1,75.1,18.0
0.00440,46.6,30.2,75.4,18.6
0.00450,48.0,30.3,75.7,19.2
0.00460,49.5,30.4,75.9,19.8
0.00470,51.0,30.4,76.1,20.4
0.00480,52.5,30.5,76.2,21.0
0.00490,54.0,30.5,76.4,21.6
0.00500,55.5,30.6,76.4,22.2
0.00510,57.1,30.6,76.5,22.8
0.00520,58.6,30.6,76.5,23.4
0.00530,60.1,30.6,76.5,24.0
0.00540,61.6,30.6,76.4,24.7
0.00550,63.2,30.5,76.4,25.3
0.00560,64.7,30.5,76.2,25.9
0.00570,66.2,30.4,76.1,26.5
0.00580,67.8,30.4,75.9,27.1
0.00590,69.3,30.3,75.7,27.7
0.00600,70.9,30.2,75.5,28.3
0.00610,72.4,30.1,75.2,29.0
0.00620,73.9,29.9,74.9,29.6
0.00630,75.5,29.8,74.5,30.2
0.00640,77.0,29.7,74.2,30.8
0.00650,78.5,29.5,73.8,31.4
0.00660,80.1,29.3,73.3,32.0
0.00670,81.6,29.1,72.8,32.6
0.00680,83.1,28.9,72.4,33.2
0.00690,84.6,28.7,71.8,33.9
0.00700,86.1,28.5,71.3,34.5
0.00710,87.7,28.3,70.7,35.1
0.00720,89.2,28.0,70.1,35.7
0.00730,90.7,27.8,69.4,36.3
0.00740,92.1,27.5,68.7,36.9
0.00750,93.6,27.2,68.0,37.5
0.00760,95.1,26.9,67.3,38.0
0.00770,96.6,26.6,66.5,38.6
0.00780,98.0,26.3,65.7,39.2
0.00790,99.5,26.0,64.9,39.8
0.00800,100.9,25.6,64.0,40.4
0.00810,102.3,25.3,63.2,40.9
0.00820,103.8,24.9,62.3,41.5
0.00830,105.2,24.5,61.3,42.1
0.00840,106.6,24.1,60.3,42.6
0.00850,108.0,23.7,59.4,43.2
0.00860,109.3,23.3,58.3,43.7
0.00870,110.7,22.9,57.3,44.3
0.00880,112.0,22.5,56.2,44.8
0.00890,113.4,22.0,55.1,45.4
0.00900,114.7,21.6,54.0,45.9
0.00910,116.0,21.1,52.8,46.4
0.00920,117.3,20.7,51.6,46.9
0.00930,118.6,20.2,50.4,47.4
0.00940,119.9,19.7,49.2,47.9
0.00950,121.1,19.2,47.9,48.4
0.00960,122.3,18.7,46.7,48.9
0.00970,123.5,18.1,45.4,49.4
0.00980,124.7,17.6,44.0,49.9
0.00990,125.9,17.1,42.7,50.4
0.01000,127.1,16.5,41.3,50.8
0.01010,128.2,16.0,39.9,51.3
0.01020,129.4,15.4,38.5,51.7
0.01030,130.5,14.8,37.0,52.2
0.01040,131.6,14.2,35.5,52.6
0.01050,132.6,13.6,34.1,53.1
0.01060,133.7,13.0,32.5,53.5
0.01070,134.7,12.4,31.0,53.9
0.01080,135.7,11.8,29.4,54.3
0.01090,136.7,11.1,27.9,54.7
0.01100,137.7,10.5,26.3,55.1
0.01110,138.6,9.9,24.6,55.4
0.01120,139.5,9.2,23.0,55.8
0.01130,140.4,8.5,21.3,56.2
0.01140,141.3,7.9,19.7,56.5
0.01150,142.2,7.2,18.0,56.9
0.01160,143.0,6.5,16.2,57.2
0.01170,143.8,5.8,14.5,57.5
0.01180,144.6,5.1,12.8,57.8
0.01190,145.4,4.4,11.0,58.1
0.01200,146.1,3.7,9.2,58.4
0.01210,146.8,3.0,7.4,58.7
0.01220,147.5,2.2,5.6,59.0
0.01230,148.2,1.5,3.7,59.3
0.01240,148.8,0.7,1.9,59.5
0.01250,149.4,0.0,0.0,59.8
0.01260,150.0,-0.8,-1.9,60.0
0.01270,150.5,-1.5,-3.8,60.2
0.01280,151.1,-2.3,-5.7,60.4
0.01290,151.6,-3.1,-7.6,60.6
0.01300,152.1,-3.8,-9.6,60.8
0.01310,152.5,-4.6,-11.5,61.0
0.01320,152.9,-5.4,-13.5,61.2
0.01330,153.3,-6.2,-15.5,61.3
0.01340,153.7,-7.0,-17.5,61.5
0.01350,154.0,-7.8,-19.5,61.6
0.01360,154.4,-8.6,-21.5,61.7
0.01370,154.6,-9.4,-23.5,61.9
0.01380,154.9,-10.2,-25.5,62.0
0.01390,155.1,-11.0,-27.6,62.0
0.01400,155.3,-11.9,-29.6,62.1
0.01410,155.5,-12.7,-31.7,62.2
0.01420,155.6,-13.5,-33.8,62.2
0.01430,155.7,-14.3,-35.8,62.3
0.01440,155.8,-15.2,-37.9,62.3
0.01450,155.9,-16.0,-40.0,62.3
0.01460,155.9,-16.8,-42.1,62.4
0.01470,155.9,-17.7,-44.2,62.3
0.01480,155.8,-18.5,-46.3,62.3
0.01490,155.8,-19.4,-48.5,62.3
0.01500,155.7,-20.2,-50.6,62.3
0.01510,155.5,-21.1,-52.7,62.2
0.01520,155.4,-21.9,-54.8,62.1
0.01530,155.2,-22.8,-57.0,62.1
0.01540,154.9,-23.6,-59.1,62.0
0.01550,154.7,-24.5,-61.2,61.9
0.01560,154.4,-25.4,-63.4,61.8
0.01570,154.1,-26.2,-65.5,61.6
0.01580,153.7,-27.1,-67.7,61.5
0.01590,153.4,-27.9,-69.8,61.3
0.01600,152.9,-28.8,-72.0,61.2
0.01610,152.5,-29.6,-74.1,61.0
0.01620,152.0,-30.5,-76.3,60.8
0.01630,151.5,-31.4,-78.4,60.6
0.01640,151.0,-32.2,-80.6,60.4
0.01650,150.4,-33.1,-82.7,60.2
0.01660,149.8,-33.9,-84.8,59.9
0.01670,149.2,-34.8,-87.0,59.7
0.01680,148.5,-35.6,-89.1,59.4
0.01690,147.8,-36.5,-91.2,59.1
0.01700,147.1,-37.3,-93.4,58.8
0.01710,146.4,-38.2,-95.5,58.5
0.01720,145.6,-39.0,-97.6,58.2
0.01730,144.7,-39.9,-99.7,57.9
0.01740,143.9,-40.7,-101.8,57.6
0.01750,143.0,-41.6,-103.9,57.2
0.01760,142.1,-42.4,-106.0,56.8
0.01770,141.2,-43.2,-108.1,56.5
0.01780,140.2,-44.1,-110.2,56.1
0.01790,139.2,-44.9,-112.2,55.7
0.01800,138.1,-45.7,-114.3,55.3
0.01810,137.1,-46.5,-116.3,54.8
0.01820,136.0,-47.3,-118.4,54.4
0.01830,134.8,-48.2,-120.4,53.9
0.01840,133.7,-49.0,-122.4,53.5
0.01850,132.5,-49.8,-124.4,53.0
0.01860,131.3,-50.6,-126.4,52.5
0.01870,130.0,-51.4,-128.4,52.0
0.01880,128.7,-52.1,-130.4,51.5
0.01890,127.4,-52.9,-132.3,51.0
0.01900,126.1,-53.7,-134.3,50.4
0.01910,124.7,-54.5,-136.2,49.9
0.01920,123.3,-55.2,-138.1,49.3
0.01930,121.9,-56.0,-140.0,48.8
0.01940,120.4,-56.8,-141.9,48.2
0.01950,118.9,-57.5,-143.8,47.6
0.01960,117.4,-58.3,-145.6,47.0
0.01970,115.9,-59.0,-147.5,46.4
0.01980,114.3,-59.7,-149.3,45.7
0.01990,112.7,-60.4,-151.1,45.1
0.02000,111.1,-61.2,-152.9,44.4
0.02010,109.4,-61.9,-154.7,43.8
0.02020,107.7,-62.6,-156.4,43.1
0.02030,106.0,-63.3,-158.1,42.4
0.02040,104.3,-63.9,-159.9,41.7
0.02050,102.5,-64.6,-161.5,41.0
0.02060,100.7,-65.3,-163.2,40.3
0.02070,98.9,-65.9,-164.9,39.6
0.02080,97.1,-66.6,-166.5,38.8
0.02090,95.2,-67.2,-168.1,38.1
0.02100,93.3,-67.9,-169.7,37.3
0.02110,91.4,-68.5,-171.3,36.5
0.02120,89.4,-69.1,-172.8,35.8
0.02130,87.4,-69.7,-174.3,35.0
0.02140,85.4,-70.3,-175.8,34.2
0.02150,83.4,-70.9,-177.3,33.4
0.02160,81.4,-71.5,-178.7,32.6
0.02170,79.3,-72.1,-180.2,31.7
0.02180,77.2,-72.6,-181.6,30.9
0.02190,75.1,-73.2,-182.9,30.0
0.02200,73.0,-73.7,-184.3,29.2
0.02210,70.8,-74.2,-185.6,28.3
0.02220,68.6,-74.8,-186.9,27.4
0.02230,66.4,-75.3,-188.2,26.6
0.02240,64.2,-75.8,-189.4,25.7
0.02250,61.9,-76.3,-190.6,24.8
0.02260,59.7,-76.7,-191.8,23.9
0.02270,57.4,-77.2,-193.0,23.0
0.02280,55.1,-77.6,-194.1,22.0
0.02290,52.7,-78.1,-195.2,21.1
0.02300,50.4,-78.5,-196.3,20.2
0.02310,48.0,-78.9,-197.3,19.2
0.02320,45.6,-79.3,-198.4,18.3
0.02330,43.2,-79.7,-199.3,17.3
0.02340,40.8,-80.1,-200.3,16.3
0.02350,38.4,-80.5,-201.2,15.4
0.02360,35.9,-80.8,-202.1,14.4
0.02370,33.5,-81.2,-203.0,13.4
0.02380,31.0,-81.5,-203.8,12.4
0.02390,28.5,-81.8,-204.6,11.4
0.02400,25.9,-82.2,-205.4,10.4
0.02410,23.4,-82.5,-206.1,9.4
0.02420,20.9,-82.7,-206.8,8.3
0.02430,18.3,-83.0,-207.5,7.3
0.02440,15.7,-83.3,-208.1,6.3
0.02450,13.1,-83.5,-208.8,5.3
0.02460,10.5,-83.7,-209.3,4.2
0.02470,7.9,-83.9,-209.9,3.2
0.02480,5.3,-84.2,-210.4,2.1
0.02490,2.6,-84.3,-210.8,1.1
0.02500,0.0,-84.5,-211.3,0.0
0.02510,-2.7,-84.7,-211.7,-1.1
0.02520,-5.3,-84.8,-212.1,-2.1
0.02530,-8.0,-85.0,-212.4,-3.2
0.02540,-10.7,-85.1,-212.7,-4.3
0.02550,-13.4,-85.2,-213.0,-5.4
0.02560,-16.1,-85.3,-213.2,-6.4
0.02570,-18.8,-85.4,-213.4,-7.5
0.02580,-21.5,-85.4,-213.6,-8.6
0.02590,-24.3,-85.5,-213.7,-9.7
0.02600,-27.0,-85.5,-213.8,-10.8
0.02610,-29.7,-85.5,-213.8,-11.9
0.02620,-32.5,-85.5,-213.8,-13.0
0.02630,-35.2,-85.5,-213.8,-14.1
0.02640,-38.0,-85.5,-213.8,-15.2
0.02650,-40.8,-85.5,-213.7,-16.3
0.02660,-43.5,-85.4,-213.6,-17.4
0.02670,-46.3,-85.4,-213.4,-18.5
0.02680,-49.1,-85.3,-213.2,-19.6
0.02690,-51.8,-85.2,-213.0,-20.7
0.02700,-54.6,-85.1,-212.7,-21.8
0.02710,-57.4,-84.9,-212.4,-23.0
0.02720,-60.2,-84.8,-212.0,-24.1
0.02730,-62.9,-84.7,-211.6,-25.2
0.02740,-65.7,-84.5,-211.2,-26.3
0.02750,-68.5,-84.3,-210.8,-27.4
0.02760,-71.3,-84.1,-210.3,-28.5
0.02770,-74.0,-83.9,-209.7,-29.6
0.02780,-76.8,-83.7,-209.2,-30.7
0.02790,-79.6,-83.4,-208.5,-31.8
0.02800,-82.3,-83.2,-207.9,-32.9
0.02810,-85.1,-82.9,-207.2,-34.0
0.02820,-87.8,-82.6,-206.5,-35.1
0.02830,-90.6,-82.3,-205.7,-36.2
0.02840,-93.3,-82.0,-205.0,-37.3
0.02850,-96.1,-81.6,-204.1,-38.4
0.02860,-98.8,-81.3,-203.3,-39.5
0.02870,-101.5,-80.9,-202.4,-40.6
0.02880,-104.2,-80.6,-201.4,-41.7
0.02890,-106.9,-80.2,-200.4,-42.8
0.02900,-109.6,-79.8,-199.4,-43.9
0.02910,-112.3,-79.3,-198.4,-44.9
0.02920,-115.0,-78.9,-197.3,-46.0
0.02930,-117.7,-78.5,-196.1,-47.1
0.02940,-120.3,-78.0,-195.0,-48.1
0.02950,-123.0,-77.5,-193.8,-49.2
0.02960,-125.6,-77.0,-192.6,-50.2
0.02970,-128.2,-76.5,-191.3,-51.3
0.02980,-130.9,-76.0,-190.0,-52.3
0.02990,-133.5,-75.5,-188.6,-53.4
0.03000,-136.0,-74.9,-187.3,-54.4
0.03010,-138.6,-74.3,-185.8,-55.4
0.03020,-141.2,-73.8,-184.4,-56.5
0.03030,-143.7,-73.2,-182.9,-57.5
0.03040,-146.2,-72.6,-181.4,-58.5
0.03050,-148.8,-71.9,-179.8,-59.5
0.03060,-151.3,-71.3,-178.2,-60.5
0.03070,-153.7,-70.6,-176.6,-61.5
0.03080,-156.2,-70.0,-174.9,-62.5
0.03090,-158.6,-69.3,-173.2,-63.5
0.03100,-161.1,-68.6,-171.5,-64.4
0.03110,-163.5,-67.9,-169.7,-65.4
0.03120,-165.9,-67.2,-167.9,-66.3
0.03130,-168.2,-66.4,-166.1,-67.3
0.03140,-170.6,-65.7,-164.3,-68.2
0.03150,-172.9,-64.9,-162.4,-69.2
0.03160,-175.2,-64.2,-160.4,-70.1
0.03170,-177.5,-63.4,-158.5,-71.0
0.03180,-179.7,-62.6,-156.5,-71.9
0.03190,-182.0,-61.8,-154.4,-72.8
0.03200,-184.2,-60.9,-152.4,-73.7
0.03210,-186.4,-60.1,-150.3,-74.6
0.03220,-188.5,-59.3,-148.2,-75.4
0.03230,-190.7,-58.4,-146.0,-76.3
0.03240,-192.8,-57.5,-143.8,-77.1
0.03250,-194.9,-56.6,-141.6,-78.0
0.03260,-197.0,-55.7,-139.4,-78.8
0.03270,-199.0,-54.8,-137.1,-79.6
0.03280,-201.0,-53.9,-134.8,-80.4
0.03290,-203.0,-53.0,-132.4,-81.2
0.03300,-205.0,-52.0,-130.1,-82.0
0.03310,-206.9,-51.1,-127.7,-82.8
0.03320,-208.8,-50.1,-125.3,-83.5
0.03330,-210.7,-49.1,-122.8,-84.3
0.03340,-212.5,-48.1,-120.3,-85.0
0.03350,-214.3,-47.1,-117.8,-85.7
0.03360,-216.1,-46.1,-115.3,-86.4
0.03370,-217.9,-45.1,-112.7,-87.1
0.03380,-219.6,-44.1,-110.2,-87.8
0.03390,-221.3,-43.0,-107.5,-88.5
0.03400,-223.0,-42.0,-104.9,-89.2
0.03410,-224.6,-40.9,-102.3,-89.8
0.03420,-226.2,-39.8,-99.6,-90.5
0.03430,-227.7,-38.7,-96.9,-91.1
0.03440,-229.3,-37.7,-94.1,-91.7
0.03450,-230.8,-36.5,-91.4,-92.3
0.03460,-232.2,-35.4,-88.6,-92.9
0.03470,-233.7,-34.3,-85.8,-93.5
0.03480,-235.1,-33.2,-83.0,-94.0
0.03490,-236.4,-32.0,-80.1,-94.6
0.03500,-237.8,-30.9,-77.3,-95.1
0.03510,-239.1,-29.7,-74.4,-95.6
0.03520,-240.3,-28.6,-71.5,-96.1
0.03530,-241.5,-27.4,-68.5,-96.6
0.03540,-242.7,-26.2,-65.6,-97.1
0.03550,-243.9,-25.0,-62.6,-97.5
0.03560,-245.0,-23.9,-59.6,-98.0
0.03570,-246.1,-22.7,-56.6,-98.4
0.03580,-247.1,-21.4,-53.6,-98.8
0.03590,-248.1,-20.2,-50.6,-99.2
0.03600,-249.1,-19.0,-47.5,-99.6
0.03610,-250.0,-17.8,-44.4,-100.0
0.03620,-250.9,-16.5,-41.4,-100.3
0.03630,-251.7,-15.3,-38.2,-100.7
0.03640,-252.5,-14.1,-35.1,-101.0
0.03650,-253.3,-12.8,-32.0,-101.3
0.03660,-254.0,-11.5,-28.9,-101.6
0.03670,-254.7,-10.3,-25.7,-101.9
0.03680,-255.4,-9.0,-22.5,-102.1
0.03690,-256.0,-7.7,-19.3,-102.4
0.03700,-256.5,-6.5,-16.1,-102.6
0.03710,-257.1,-5.2,-12.9,-102.8
0.03720,-257.6,-3.9,-9.7,-103.0
0.03730,-258.0,-2.6,-6.5,-103.2
0.03740,-258.4,-1.3,-3.2,-103.4
0.03750,-258.8,0.0,0.0,-103.5
0.03760,-259.1,1.3,3.3,-103.6
0.03770,-259.4,2.6,6.5,-103.8
0.03780,-259.6,3.9,9.8,-103.8
0.03790,-259.8,5.2,13.1,-103.9
0.03800,-260.0,6.5,16.4,-104.0
0.03810,-260.1,7.9,19.6,-104.0
0.03820,-260.2,9.2,22.9,-104.1
0.03830,-260.2,10.5,26.2,-104.1
0.03840,-260.2,11.8,29.6,-104.1
0.03850,-260.1,13.1,32.9,-104.1
0.03860,-260.0,14.5,36.2,-104.0
0.03870,-259.9,15.8,39.5,-104.0
0.03880,-259.7,17.1,42.8,-103.9
0.03890,-259.5,18.5,46.1,-103.8
0.03900,-259.2,19.8,49.4,-103.7
0.03910,-258.9,21.1,52.8,-103.6
0.03920,-258.6,22.4,56.1,-103.4
0.03930,-258.2,23.8,59.4,-103.3
0.03940,-257.7,25.1,62.7,-103.1
0.03950,-257.2,26.4,66.0,-102.9
0.03960,-256.7,27.7,69.4,-102.7
0.03970,-256.1,29.1,72.7,-102.5
0.03980,-255.5,30.4,76.0,-102.2
0.03990,-254.9,31.7,79.3,-102.0
0.04000,-254.2,33.0,82.6,-101.7
0.04010,-253.4,34.4,85.9,-101.4
0.04020,-252.7,35.7,89.2,-101.1
0.04030,-251.8,37.0,92.5,-100.7
0.04040,-251.0,38.3,95.7,-100.4
0.04050,-250.0,39.6,99.0,-100.0
0.04060,-249.1,40.9,102.3,-99.6
0.04070,-248.1,42.2,105.5,-99.2
0.04080,-247.0,43.5,108.8,-98.8
0.04090,-246.0,44.8,112.0,-98.4
0.04100,-244.8,46.1,115.2,-97.9
0.04110,-243.7,47.4,118.4,-97.5
0.04120,-242.4,48.6,121.6,-97.0
0.04130,-241.2,49.9,124.8,-96.5
0.04140,-239.9,51.2,128.0,-96.0
0.04150,-238.6,52.5,131.1,-95.4
0.04160,-237.2,53.7,134.3,-94.9
0.04170,-235.7,55.0,137.4,-94.3
0.04180,-234.3,56.2,140.5,-93.7
0.04190,-232.8,57.5,143.7,-93.1
0.04200,-231.2,58.7,146.7,-92.5
0.04210,-229.6,59.9,149.8,-91.9
0.04220,-228.0,61.1,152.9,-91.2
0.04230,-226.3,62.4,155.9,-90.5
0.04240,-224.6,63.6,158.9,-89.9
0.04250,-222.9,64.8,161.9,-89.1
0.04260,-221.1,66.0,164.9,-88.4
0.04270,-219.2,67.1,167.9,-87.7
0.04280,-217.4,68.3,170.8,-87.0
0.04290,-215.5,69.5,173.7,-86.2
0.04300,-213.5,70.7,176.6,-85.4
0.04310,-211.5,71.8,179.5,-84.6
0.04320,-209.5,72.9,182.4,-83.8
0.04330,-207.4,74.1,185.2,-83.0
0.04340,-205.3,75.2,188.0,-82.1
0.04350,-203.2,76.3,190.8,-81.3
0.04360,-201.0,77.4,193.5,-80.4
0.04370,-198.8,78.5,196.3,-79.5
0.04380,-196.5,79.6,199.0,-78.6
0.04390,-194.2,80.7,201.7,-77.7
0.04400,-191.9,81.7,204.3,-76.8
0.04410,-189.5,82.8,207.0,-75.8
0.04420,-187.1,83.8,209.6,-74.8
0.04430,-184.7,84.9,212.1,-73.9
0.04440,-182.2,85.9,214.7,-72.9
0.04450,-179.7,86.9,217.2,-71.9
0.04460,-177.1,87.9,219.7,-70.9
0.04470,-174.6,88.9,222.1,-69.8
0.04480,-171.9,89.8,224.6,-68.8
0.04490,-169.3,90.8,227.0,-67.7
0.04500,-166.6,91.7,229.3,-66.6
0.04510,-163.9,92.7,231.7,-65.6
0.04520,-161.2,93.6,234.0,-64.5
0.04530,-158.4,94.5,236.2,-63.4
0.04540,-155.6,95.4,238.5,-62.2
0.04550,-152.7,96.3,240.7,-61.1
0.04560,-149.9,97.1,242.8,-59.9
0.04570,-147.0,98.0,245.0,-58.8
0.04580,-144.0,98.8,247.1,-57.6
0.04590,-141.1,99.7,249.1,-56.4
0.04600,-138.1,100.5,251.2,-55.2
0.04610,-135.1,101.3,253.1,-54.0
0.04620,-132.0,102.0,255.1,-52.8
0.04630,-128.9,102.8,257.0,-51.6
0.04640,-125.8,103.6,258.9,-50.3
0.04650,-122.7,104.3,260.7,-49.1
0.04660,-119.5,105.0,262.5,-47.8
0.04670,-116.4,105.7,264.3,-46.5
0.04680,-113.1,106.4,266.0,-45.3
0.04690,-109.9,107.1,267.7,-44.0
0.04700,-106.6,107.7,269.4,-42.7
0.04710,-103.4,108.4,271.0,-41.3
0.04720,-100.1,109.0,272.5,-40.0
0.04730,-96.7,109.6,274.1,-38.7
0.04740,-93.4,110.2,275.5,-37.3
0.04750,-90.0,110.8,277.0,-36.0
0.04760,-86.6,111.4,278.4,-34.6
0.04770,-83.2,111.9,279.7,-33.3
0.04780,-79.7,112.4,281.1,-31.9
0.04790,-76.3,112.9,282.3,-30.5
0.04800,-72.8,113.4,283.6,-29.1
0.04810,-69.3,113.9,284.8,-27.7
0.04820,-65.8,114.4,285.9,-26.3
0.04830,-62.3,114.8,287.0,-24.9
0.04840,-58.7,115.2,288.1,-23.5
0.04850,-55.1,115.6,289.1,-22.1
0.04860,-51.6,116.0,290.0,-20.6
0.04870,-48.0,116.4,291.0,-19.2
0.04880,-44.3,116.7,291.8,-17.7
0.04890,-40.7,117.1,292.7,-16.3
0.04900,-37.1,117.4,293.5,-14.8
0.04910,-33.4,117.7,294.2,-13.4
0.04920,-29.7,118.0,294.9,-11.9
0.04930,-26.1,118.2,295.6,-10.4
0.04940,-22.4,118.5,296.2,-8.9
0.04950,-18.7,118.7,296.7,-7.5
0.04960,-15.0,118.9,297.2,-6.0
0.04970,-11.2,119.1,297.7,-4.5
0.04980,-7.5,119.2,298.1,-3.0
0.04990,-3.8,119.4,298.5,-1.5
0.05000,0.0,119.5,298.8,0.0
0.05010,3.8,119.6,299.1,1.5
0.05020,7.5,119.7,299.3,3.0
0.05030,11.3,119.8,299.5,4.5
0.05040,15.1,119.8,299.6,6.0
0.05050,18.9,119.9,299.7,7.5
0.05060,22.6,119.9,299.7,9.1
0.05070,26.4,119.9,299.7,10.6
0.05080,30.2,119.9,299.7,12.1
0.05090,34.0,119.8,299.6,13.6
0.05100,37.8,119.8,299.4,15.1
0.05110,41.6,119.7,299.2,16.6
0.05120,45.4,119.6,298.9,18.2
0.05130,49.2,119.5,298.6,19.7
0.05140,53.0,119.3,298.3,21.2
0.05150,56.8,119.2,297.9,22.7
0.05160,60.6,119.0,297.4,24.2
0.05170,64.4,118.8,296.9,25.8
0.05180,68.2,118.6,296.4,27.3
0.05190,72.0,118.3,295.8,28.8
0.05200,75.8,118.1,295.2,30.3
0.05210,79.6,117.8,294.5,31.8
0.05220,83.3,117.5,293.7,33.3
0.05230,87.1,117.2,292.9,34.8
0.05240,90.9,116.8,292.1,36.3
0.05250,94.6,116.5,291.2,37.8
0.05260,98.4,116.1,290.3,39.3
0.05270,102.1,115.7,289.3,40.8
0.05280,105.8,115.3,288.2,42.3
0.05290,109.5,114.9,287.2,43.8
0.05300,113.3,114.4,286.0,45.3
0.05310,116.9,113.9,284.9,46.8
0.05320,120.6,113.5,283.6,48.3
0.05330,124.3,112.9,282.4,49.7
0.05340,128.0,112.4,281.0,51.2
0.05350,131.6,111.9,279.7,52.6
0.05360,135.2,111.3,278.3,54.1
0.05370,138.8,110.7,276.8,55.5
0.05380,142.4,110.1,275.3,57.0
0.05390,146.0,109.5,273.7,58.4
0.05400,149.6,108.8,272.1,59.8
0.05410,153.1,108.2,270.5,61.3
0.05420,156.7,107.5,268.8,62.7
0.05430,160.2,106.8,267.0,64.1
0.05440,163.7,106.1,265.2,65.5
0.05450,167.2,105.4,263.4,66.9
0.05460,170.6,104.6,261.5,68.2
0.05470,174.0,103.8,259.6,69.6
0.05480,177.5,103.0,257.6,71.0
0.05490,180.8,102.2,255.6,72.3
0.05500,184.2,101.4,253.5,73.7
0.05510,187.5,100.6,251.4,75.0
0.05520,190.9,99.7,249.3,76.3
0.05530,194.2,98.8,247.1,77.7
0.05540,197.4,97.9,244.8,79.0
0.05550,200.7,97.0,242.6,80.3
0.05560,203.9,96.1,240.2,81.6
0.05570,207.1,95.2,237.9,82.8
0.05580,210.2,94.2,235.5,84.1
0.05590,213.4,93.2,233.0,85.3
0.05600,216.5,92.2,230.5,86.6
0.05610,219.5,91.2,228.0,87.8
0.05620,222.6,90.2,225.4,89.0
0.05630,225.6,89.1,222.8,90.2
0.05640,228.6,88.1,220.1,91.4
0.05650,231.5,87.0,217.4,92.6
0.05660,234.5,85.9,214.7,93.8
0.05670,237.4,84.8,211.9,94.9
0.05680,240.2,83.6,209.1,96.1
0.05690,243.0,82.5,206.3,97.2
0.05700,245.8,81.3,203.4,98.3
0.05710,248.6,80.2,200.4,99.4
0.05720,251.3,79.0,197.5,100.5
0.05730,254.0,77.8,194.5,101.6
0.05740,256.6,76.6,191.4,102.7
0.05750,259.2,75.3,188.3,103.7
0.05760,261.8,74.1,185.2,104.7
0.05770,264.3,72.8,182.1,105.7
0.05780,266.8,71.6,178.9,106.7
0.05790,269.3,70.3,175.7,107.7
0.05800,271.7,69.0,172.4,108.7
0.05810,274.1,67.7,169.2,109.6
0.05820,276.4,66.3,165.8,110.6
0.05830,278.8,65.0,162.5,111.5
0.05840,281.0,63.6,159.1,112.4
0.05850,283.2,62.3,155.7,113.3
0.05860,285.4,60.9,152.3,114.2
0.05870,287.5,59.5,148.8,115.0
0.05880,289.6,58.1,145.3,115.9
0.05890,291.7,56.7,141.8,116.7
0.05900,293.7,55.3,138.2,117.5
0.05910,295.7,53.8,134.6,118.3
0.05920,297.6,52.4,131.0,119.0
0.05930,299.5,50.9,127.4,119.8
0.05940,301.3,49.5,123.7,120.5
0.05950,303.1,48.0,120.0,121.2
0.05960,304.8,46.5,116.3,121.9
0.05970,306.5,45.0,112.5,122.6
0.05980,308.2,43.5,108.8,123.3
0.05990,309.8,42.0,105.0,123.9
0.06000,311.3,40.5,101.1,124.5
0.06010,312.8,38.9,97.3,125.1
0.06020,314.3,37.4,93.4,125.7
0.06030,315.7,35.8,89.6,126.3
0.06040,317.0,34.3,85.7,126.8
0.06050,318.4,32.7,81.7,127.3
0.06060,319.6,31.1,77.8,127.9
0.06070,320.8,29.5,73.8,128.3
0.06080,322.0,27.9,69.9,128.8
0.06090,323.1,26.3,65.9,129.3
0.06100,324.2,24.7,61.8,129.7
0.06110,325.2,23.1,57.8,130.1
0.06120,326.2,21.5,53.8,130.5
0.06130,327.1,19.9,49.7,130.8
0.06140,328.0,18.3,45.6,131.2
0.06150,328.8,16.6,41.5,131.5
0.06160,329.5,15.0,37.4,131.8
0.06170,330.3,13.3,33.3,132.1
